seq_name	chromosome_score	plasmid_score	virus_score
k141_317997	0.3967	0.2603	0.3430
k141_774	0.0643	0.7784	0.1574
k141_317999	0.8545	0.0981	0.0474
k141_635028	0.7620	0.1943	0.0437
k141_777	0.9653	0.0269	0.0078
k141_529344	0.9612	0.0272	0.0117
k141_423787	0.7999	0.1423	0.0578
k141_778	0.3127	0.5357	0.1516
k141_106244	0.9609	0.0275	0.0116
k141_781	0.6792	0.1187	0.2021
k141_529349	0.6988	0.1477	0.1535
k141_318008	0.1143	0.3717	0.5140
k141_783	0.3827	0.4285	0.1888
k141_211982	0.0475	0.8656	0.0868
k141_106248	0.8677	0.0849	0.0474
k141_423799	0.5771	0.2795	0.1435
k141_423801	0.8915	0.0797	0.0288
k141_740993	0.4603	0.3000	0.2397
k141_106252	0.8834	0.0823	0.0343
k141_423803	0.4597	0.3066	0.2338
k141_211987	0.1658	0.3124	0.5218
k141_529362	0.9144	0.0505	0.0351
k141_788	0.8590	0.1070	0.0340
k141_635050	0.9730	0.0196	0.0074
k141_529363	0.5789	0.2513	0.1697
k141_423812	0.4760	0.4728	0.0512
k141_789	0.6126	0.2572	0.1302
k141_318029	0.5247	0.2278	0.2475
k141_635053	0.8819	0.0812	0.0369
k141_211991	0.4639	0.2025	0.3335
k141_423816	0.0270	0.9206	0.0524
k141_211994	0.6973	0.2079	0.0948
k141_796	0.0341	0.9612	0.0048
k141_211996	0.4054	0.2567	0.3380
k141_741017	0.0293	0.1066	0.8641
k141_635065	0.8601	0.1267	0.0132
k141_529364	0.9416	0.0420	0.0164
k141_318032	0.0297	0.7208	0.2496
k141_635068	0.6370	0.2435	0.1195
k141_106269	0.8967	0.0746	0.0287
k141_741021	0.7737	0.1410	0.0853
k141_801	0.7214	0.1530	0.1256
k141_211999	0.7262	0.1618	0.1120
k141_423833	0.3867	0.3750	0.2383
k141_635070	0.1226	0.6088	0.2686
k141_423835	0.8166	0.1614	0.0221
k141_809	0.4070	0.1377	0.4553
k141_318043	0.7292	0.1313	0.1395
k141_423844	0.4335	0.1596	0.4069
k141_318046	0.1683	0.5295	0.3022
k141_529382	0.8185	0.1355	0.0461
k141_423848	0.8925	0.0825	0.0250
k141_212005	0.7877	0.1687	0.0436
k141_318049	0.0696	0.8824	0.0480
k141_741040	0.1214	0.1807	0.6979
k141_635091	0.8423	0.1392	0.0185
k141_529388	0.2426	0.6328	0.1247
k141_741042	0.8923	0.0656	0.0421
k141_830	0.7472	0.1966	0.0562
k141_318062	0.6923	0.2575	0.0501
k141_106275	0.1600	0.7680	0.0720
k141_423862	0.6672	0.2334	0.0995
k141_212011	0.6963	0.2507	0.0530
k141_635099	0.8995	0.0760	0.0245
k141_529407	0.8977	0.0846	0.0177
k141_842	0.4059	0.4909	0.1032
k141_423864	0.7950	0.1459	0.0590
k141_318069	0.8691	0.0939	0.0371
k141_635102	0.9344	0.0512	0.0144
k141_423865	0.2206	0.7220	0.0574
k141_741057	0.5660	0.3380	0.0960
k141_635103	0.9222	0.0526	0.0252
k141_212020	0.3603	0.4428	0.1969
k141_423866	0.0157	0.9467	0.0376
k141_851	0.7675	0.1377	0.0948
k141_106281	0.7860	0.1441	0.0699
k141_212022	0.2471	0.4901	0.2628
k141_529413	0.7204	0.2089	0.0708
k141_635107	0.8462	0.1189	0.0350
k141_855	0.8500	0.1178	0.0323
k141_423872	0.9563	0.0302	0.0135
k141_106287	0.9082	0.0600	0.0318
k141_529433	0.5980	0.2441	0.1580
k141_741082	0.6419	0.2579	0.1002
k141_635121	0.9343	0.0475	0.0182
k141_106293	0.8837	0.0919	0.0243
k141_318108	0.1412	0.2763	0.5824
k141_635126	0.8054	0.1697	0.0248
k141_423885	0.8499	0.1194	0.0307
k141_741085	0.9417	0.0409	0.0174
k141_318114	0.6107	0.2488	0.1405
k141_635127	0.7012	0.1328	0.1660
k141_529442	0.5527	0.3244	0.1229
k141_423888	0.9194	0.0579	0.0227
k141_861	0.9385	0.0452	0.0163
k141_106302	0.4034	0.4551	0.1415
k141_635134	0.3919	0.4462	0.1619
k141_741092	0.4415	0.2276	0.3309
k141_529444	0.9317	0.0496	0.0187
k141_212025	0.9196	0.0588	0.0216
k141_635135	0.7958	0.1620	0.0422
k141_423898	0.1493	0.7657	0.0850
k141_529446	0.6340	0.2002	0.1658
k141_875	0.2611	0.5923	0.1466
k141_635143	0.9454	0.0438	0.0108
k141_741102	0.9443	0.0417	0.0140
k141_212030	0.2648	0.3979	0.3373
k141_877	0.8887	0.0805	0.0308
k141_635146	0.3681	0.2414	0.3905
k141_423910	0.2462	0.4369	0.3169
k141_741106	0.6229	0.1936	0.1835
k141_106317	0.4276	0.4224	0.1500
k141_529448	0.6198	0.2932	0.0870
k141_423912	0.5209	0.1901	0.2890
k141_886	0.9334	0.0466	0.0200
k141_106320	0.9154	0.0655	0.0191
k141_741109	0.7802	0.1485	0.0712
k141_423914	0.5967	0.2071	0.1962
k141_212041	0.2386	0.3468	0.4146
k141_529451	0.7252	0.1876	0.0872
k141_741111	0.2893	0.4989	0.2118
k141_423918	0.6353	0.2991	0.0656
k141_106322	0.7323	0.2018	0.0660
k141_891	0.9259	0.0551	0.0190
k141_741113	0.7403	0.1317	0.1280
k141_318171	0.2228	0.5274	0.2498
k141_529462	0.7144	0.2356	0.0500
k141_741117	0.2496	0.6406	0.1097
k141_212045	0.7484	0.1329	0.1187
k141_529463	0.7996	0.1467	0.0537
k141_897	0.2065	0.4406	0.3529
k141_741119	0.5716	0.3734	0.0549
k141_635154	0.3932	0.4374	0.1694
k141_899	0.6170	0.2248	0.1581
k141_741124	0.8781	0.0922	0.0297
k141_529469	0.6168	0.2304	0.1528
k141_212050	0.3096	0.6218	0.0686
k141_900	0.6088	0.2905	0.1007
k141_635161	0.8759	0.0921	0.0319
k141_741136	0.7672	0.1881	0.0447
k141_318203	0.3894	0.5412	0.0694
k141_529485	0.7778	0.1730	0.0493
k141_914	0.2738	0.2904	0.4358
k141_915	0.6269	0.2517	0.1214
k141_635171	0.9117	0.0521	0.0362
k141_741141	0.9339	0.0541	0.0120
k141_106341	0.0126	0.9782	0.0092
k141_635172	0.1827	0.5263	0.2909
k141_529488	0.5139	0.3004	0.1858
k141_423955	0.9522	0.0339	0.0139
k141_106342	0.6941	0.1539	0.1520
k141_921	0.3140	0.1965	0.4894
k141_318211	0.1218	0.1270	0.7511
k141_529489	0.5620	0.3460	0.0920
k141_922	0.6040	0.2427	0.1532
k141_635177	0.1051	0.8027	0.0922
k141_529491	0.7484	0.2051	0.0465
k141_925	0.5309	0.3575	0.1115
k141_926	0.1081	0.1001	0.7918
k141_106350	0.6684	0.1703	0.1613
k141_741160	0.6470	0.2408	0.1122
k141_635180	0.0013	0.9947	0.0041
k141_929	0.9335	0.0476	0.0189
k141_212079	0.6353	0.2921	0.0727
k141_318224	0.1174	0.4507	0.4320
k141_106353	0.7306	0.2373	0.0321
k141_529500	0.8491	0.1004	0.0505
k141_423974	0.3101	0.1752	0.5147
k141_741167	0.5312	0.2696	0.1992
k141_529503	0.3183	0.5564	0.1253
k141_934	0.7959	0.1678	0.0363
k141_212080	0.9545	0.0334	0.0122
k141_423977	0.6200	0.2220	0.1580
k141_635187	0.7674	0.1546	0.0780
k141_106358	0.2352	0.2007	0.5641
k141_212084	0.7120	0.2042	0.0838
k141_635191	0.7135	0.2054	0.0811
k141_937	0.9686	0.0233	0.0080
k141_318242	0.9500	0.0366	0.0134
k141_423986	0.3224	0.4714	0.2062
k141_529517	0.6957	0.1822	0.1221
k141_741181	0.8102	0.1568	0.0331
k141_942	0.2995	0.5293	0.1712
k141_423990	0.4016	0.2218	0.3767
k141_212087	0.7644	0.1911	0.0445
k141_318244	0.0023	0.9912	0.0066
k141_318246	0.9025	0.0724	0.0250
k141_741188	0.4841	0.3774	0.1385
k141_529525	0.9450	0.0411	0.0140
k141_954	0.3697	0.4764	0.1539
k141_635206	0.1310	0.7666	0.1024
k141_212095	0.0824	0.7762	0.1413
k141_106382	0.8910	0.0785	0.0305
k141_959	0.4765	0.3793	0.1442
k141_423993	0.8714	0.0987	0.0299
k141_741199	0.9624	0.0263	0.0114
k141_318263	0.1276	0.6967	0.1757
k141_318264	0.4402	0.3984	0.1614
k141_212105	0.1564	0.6255	0.2180
k141_423995	0.8646	0.0722	0.0632
k141_529532	0.0965	0.8629	0.0407
k141_635222	0.1231	0.7594	0.1176
k141_423996	0.6395	0.2222	0.1383
k141_318272	0.2444	0.4536	0.3020
k141_741209	0.1464	0.6061	0.2475
k141_106396	0.6084	0.1800	0.2116
k141_212106	0.7605	0.1304	0.1091
k141_529535	0.7053	0.2720	0.0227
k141_635226	0.1513	0.2394	0.6093
k141_975	0.9086	0.0614	0.0300
k141_741212	0.0127	0.0244	0.9629
k141_977	0.8724	0.1015	0.0261
k141_529537	0.3174	0.4475	0.2351
k141_424002	0.8362	0.1280	0.0357
k141_212107	0.9122	0.0616	0.0262
k141_635232	0.7024	0.1997	0.0979
k141_424008	0.5239	0.3647	0.1115
k141_635234	0.0405	0.9077	0.0519
k141_318292	0.9529	0.0348	0.0122
k141_424009	0.0134	0.1149	0.8717
k141_529554	0.4547	0.3840	0.1613
k141_741229	0.9041	0.0659	0.0299
k141_106412	0.2736	0.4774	0.2490
k141_996	0.5955	0.2658	0.1387
k141_741231	0.7432	0.1296	0.1273
k141_741232	0.1646	0.6899	0.1455
k141_424022	0.0032	0.9786	0.0182
k141_1001	0.1390	0.2894	0.5716
k141_106416	0.4504	0.1931	0.3565
k141_318310	0.4138	0.1774	0.4088
k141_212123	0.5827	0.2304	0.1869
k141_529563	0.8927	0.0804	0.0269
k141_529564	0.8194	0.1143	0.0663
k141_741236	0.5357	0.3289	0.1354
k141_1004	0.6650	0.1552	0.1798
k141_635259	0.6138	0.2935	0.0927
k141_635262	0.3362	0.3714	0.2923
k141_424034	0.5683	0.2973	0.1344
k141_318322	0.4895	0.4012	0.1093
k141_635263	0.8940	0.0843	0.0217
k141_106421	0.9234	0.0552	0.0214
k141_212129	0.7968	0.1712	0.0320
k141_1017	0.1054	0.8128	0.0818
k141_529574	0.2355	0.6645	0.1000
k141_106426	0.7879	0.1417	0.0704
k141_529576	0.4920	0.3757	0.1323
k141_1019	0.9031	0.0678	0.0291
k141_741258	0.5521	0.3862	0.0616
k141_318336	0.9592	0.0312	0.0096
k141_424045	0.9373	0.0471	0.0156
k141_1020	0.1161	0.7858	0.0981
k141_424046	0.6245	0.2029	0.1726
k141_741262	0.3636	0.3508	0.2856
k141_424048	0.0380	0.1316	0.8305
k141_529584	0.3750	0.4899	0.1352
k141_635286	0.7239	0.1812	0.0949
k141_318350	0.9211	0.0630	0.0159
k141_212143	0.9016	0.0703	0.0281
k141_1028	0.1663	0.6424	0.1913
k141_741274	0.9522	0.0318	0.0160
k141_106439	0.6370	0.2968	0.0662
k141_1036	0.8783	0.0935	0.0283
k141_424069	0.1329	0.1428	0.7244
k141_529595	0.3033	0.6633	0.0334
k141_212153	0.9743	0.0175	0.0082
k141_635300	0.5523	0.3271	0.1207
k141_424072	0.2634	0.2496	0.4870
k141_741277	0.3657	0.5605	0.0739
k141_106452	0.6234	0.2189	0.1577
k141_318363	0.9063	0.0511	0.0426
k141_529599	0.7118	0.1754	0.1128
k141_635304	0.7092	0.1560	0.1348
k141_318366	0.1796	0.2571	0.5633
k141_741281	0.9755	0.0185	0.0060
k141_424080	0.7379	0.1678	0.0943
k141_635311	0.2446	0.1892	0.5663
k141_318371	0.8956	0.0794	0.0250
k141_635312	0.0024	0.9893	0.0083
k141_1047	0.5899	0.2695	0.1406
k141_424081	0.0606	0.8789	0.0604
k141_106460	0.4941	0.3871	0.1189
k141_635313	0.2682	0.2476	0.4842
k141_529607	0.5191	0.3913	0.0897
k141_741291	0.8752	0.0941	0.0308
k141_318374	0.1710	0.5689	0.2601
k141_212174	0.6127	0.2679	0.1194
k141_635315	0.3065	0.5966	0.0969
k141_106465	0.1431	0.7099	0.1470
k141_212175	0.3607	0.2709	0.3684
k141_318376	0.8394	0.0921	0.0686
k141_529611	0.7808	0.1357	0.0835
k141_635316	0.4938	0.4253	0.0809
k141_529614	0.2315	0.4614	0.3071
k141_635320	0.3158	0.2966	0.3875
k141_424096	0.5688	0.2226	0.2085
k141_741305	0.9016	0.0738	0.0245
k141_635322	0.9379	0.0454	0.0167
k141_106473	0.4798	0.4492	0.0710
k141_1073	0.7909	0.1672	0.0418
k141_424101	0.0207	0.9671	0.0122
k141_318380	0.9484	0.0368	0.0148
k141_741310	0.6073	0.2134	0.1792
k141_741311	0.8702	0.0863	0.0436
k141_635327	0.7706	0.1628	0.0666
k141_1078	0.6370	0.2033	0.1598
k141_741314	0.5418	0.2688	0.1894
k141_212189	0.9188	0.0590	0.0222
k141_1087	0.5878	0.2529	0.1593
k141_106485	0.7876	0.1560	0.0565
k141_212191	0.7378	0.0747	0.1875
k141_106486	0.9009	0.0628	0.0362
k141_424118	0.1841	0.4622	0.3538
k141_741328	0.5364	0.3776	0.0860
k141_635341	0.1898	0.6347	0.1755
k141_318406	0.6516	0.2164	0.1320
k141_529623	0.7451	0.1350	0.1199
k141_212194	0.8646	0.0903	0.0451
k141_106489	0.7543	0.2034	0.0424
k141_635344	0.2037	0.4721	0.3241
k141_424127	0.5847	0.2513	0.1641
k141_741334	0.8770	0.0883	0.0346
k141_1100	0.8178	0.1302	0.0521
k141_635345	0.5289	0.2735	0.1977
k141_318411	0.2384	0.1379	0.6238
k141_635348	0.3532	0.4082	0.2386
k141_741339	0.9356	0.0463	0.0181
k141_635349	0.3904	0.4105	0.1991
k141_318412	0.8995	0.0756	0.0248
k141_424133	0.1478	0.5599	0.2924
k141_741343	0.3842	0.4360	0.1798
k141_318415	0.7697	0.1906	0.0397
k141_529640	0.3560	0.3554	0.2886
k141_635352	0.1587	0.6983	0.1431
k141_318417	0.8956	0.0737	0.0307
k141_318418	0.5179	0.3473	0.1348
k141_106492	0.4849	0.2479	0.2672
k141_529642	0.4923	0.4143	0.0934
k141_212204	0.5875	0.3240	0.0884
k141_424144	0.9131	0.0590	0.0279
k141_106495	0.4898	0.2933	0.2169
k141_635365	0.8969	0.0724	0.0308
k141_106496	0.3324	0.3431	0.3246
k141_1106	0.6824	0.2493	0.0683
k141_212209	0.3070	0.5784	0.1146
k141_318429	0.2440	0.5675	0.1885
k141_741364	0.0861	0.7411	0.1728
k141_529654	0.1761	0.5635	0.2604
k141_318432	0.6561	0.1725	0.1713
k141_1113	0.6831	0.1276	0.1894
k141_741370	0.9411	0.0413	0.0176
k141_424157	0.0627	0.5117	0.4256
k141_318438	0.1812	0.2444	0.5743
k141_212217	0.4708	0.2207	0.3085
k141_741373	0.0061	0.9823	0.0116
k141_1119	0.1787	0.2069	0.6145
k141_424161	0.1304	0.6295	0.2400
k141_424162	0.9137	0.0547	0.0316
k141_318443	0.1862	0.1372	0.6765
k141_635382	0.2037	0.7036	0.0927
k141_1123	0.0431	0.7745	0.1824
k141_424165	0.9084	0.0519	0.0397
k141_318448	0.6943	0.1667	0.1390
k141_106499	0.9166	0.0614	0.0220
k141_212219	0.5731	0.2691	0.1578
k141_529674	0.9004	0.0726	0.0270
k141_1131	0.0746	0.4478	0.4776
k141_424167	0.8734	0.0803	0.0463
k141_212221	0.9098	0.0658	0.0244
k141_529679	0.6984	0.1658	0.1358
k141_1133	0.0252	0.8634	0.1114
k141_106503	0.0171	0.9637	0.0192
k141_741393	0.4040	0.2434	0.3525
k141_424169	0.1494	0.6302	0.2203
k141_635389	0.9412	0.0437	0.0151
k141_1135	0.1847	0.1526	0.6627
k141_529681	0.5021	0.4208	0.0771
k141_424172	0.2863	0.5027	0.2110
k141_318458	0.9271	0.0534	0.0195
k141_741399	0.0191	0.9261	0.0547
k141_424177	0.9344	0.0472	0.0184
k141_635398	0.7062	0.2002	0.0935
k141_318462	0.9262	0.0431	0.0307
k141_212228	0.5004	0.3909	0.1087
k141_635402	0.1549	0.2128	0.6323
k141_424179	0.2966	0.6356	0.0677
k141_1136	0.6425	0.2805	0.0770
k141_212230	0.2419	0.5238	0.2343
k141_741407	0.0850	0.7042	0.2108
k141_1140	0.9224	0.0597	0.0180
k141_635410	0.7281	0.1240	0.1479
k141_635414	0.1584	0.6184	0.2233
k141_106522	0.5280	0.3748	0.0972
k141_212244	0.3865	0.2254	0.3881
k141_1157	0.6495	0.2566	0.0939
k141_424203	0.7376	0.1667	0.0958
k141_529684	0.0030	0.9930	0.0040
k141_741432	0.4653	0.1647	0.3700
k141_424205	0.3650	0.3260	0.3090
k141_635428	0.8007	0.1431	0.0563
k141_741433	0.1473	0.3807	0.4720
k141_1166	0.1730	0.6823	0.1448
k141_635429	0.7398	0.1351	0.1251
k141_529685	0.0027	0.9849	0.0124
k141_1173	0.7443	0.1337	0.1220
k141_635438	0.5655	0.3240	0.1105
k141_318477	0.6909	0.2508	0.0583
k141_212259	0.5917	0.2558	0.1524
k141_424212	0.9207	0.0611	0.0181
k141_106537	0.5052	0.2895	0.2053
k141_424214	0.0147	0.0345	0.9508
k141_635443	0.4063	0.4137	0.1800
k141_1179	0.6653	0.1577	0.1770
k141_741440	0.8791	0.0911	0.0298
k141_212263	0.1904	0.1363	0.6732
k141_424215	0.3055	0.1893	0.5052
k141_318482	0.2796	0.5961	0.1244
k141_529698	0.1062	0.2395	0.6543
k141_1182	0.1125	0.0954	0.7921
k141_106543	0.6780	0.1719	0.1501
k141_635452	0.9210	0.0586	0.0204
k141_318487	0.5575	0.2665	0.1760
k141_424221	0.2100	0.5959	0.1941
k141_529700	0.6189	0.2954	0.0857
k141_106547	0.7674	0.1321	0.1005
k141_741450	0.2851	0.5609	0.1540
k141_529701	0.1124	0.6890	0.1986
k141_106550	0.6611	0.2244	0.1145
k141_212276	0.2934	0.3330	0.3736
k141_424225	0.3679	0.2590	0.3730
k141_318500	0.5613	0.2297	0.2090
k141_635462	0.7691	0.1432	0.0876
k141_529705	0.0719	0.5060	0.4221
k141_529706	0.1888	0.6104	0.2009
k141_529711	0.8839	0.0841	0.0320
k141_424235	0.0750	0.8103	0.1147
k141_106556	0.8684	0.1071	0.0245
k141_1215	0.6024	0.2602	0.1374
k141_318519	0.0307	0.1034	0.8659
k141_424238	0.6741	0.2375	0.0884
k141_741471	0.0973	0.8763	0.0264
k141_318522	0.5443	0.2149	0.2408
k141_424239	0.5738	0.3876	0.0385
k141_212283	0.8850	0.0859	0.0291
k141_318526	0.4578	0.2967	0.2455
k141_635487	0.7049	0.2355	0.0596
k141_529726	0.2606	0.5955	0.1438
k141_741481	0.8784	0.0909	0.0307
k141_529727	0.7401	0.2127	0.0472
k141_635489	0.1812	0.5585	0.2603
k141_318532	0.6870	0.2245	0.0885
k141_106560	0.9712	0.0198	0.0091
k141_1235	0.7651	0.1385	0.0964
k141_106561	0.9090	0.0653	0.0258
k141_635492	0.7582	0.1708	0.0711
k141_1239	0.1638	0.5969	0.2394
k141_635498	0.1055	0.8578	0.0368
k141_741497	0.6629	0.2829	0.0541
k141_212300	0.1673	0.3639	0.4687
k141_1241	0.1745	0.7350	0.0905
k141_529740	0.4128	0.4350	0.1522
k141_635507	0.8794	0.0929	0.0277
k141_318543	0.3721	0.6095	0.0184
k141_635509	0.5464	0.2848	0.1689
k141_741507	0.3392	0.4953	0.1655
k141_212307	0.3100	0.1029	0.5872
k141_529750	0.5934	0.2440	0.1626
k141_635511	0.7408	0.1584	0.1007
k141_212308	0.2430	0.5929	0.1641
k141_741515	0.7606	0.1069	0.1325
k141_529763	0.6384	0.2222	0.1394
k141_1263	0.6224	0.2899	0.0878
k141_424241	0.8748	0.0890	0.0363
k141_318558	0.8066	0.1298	0.0636
k141_529767	0.2333	0.1593	0.6074
k141_635524	0.1279	0.7609	0.1112
k141_424242	0.2468	0.2588	0.4944
k141_106570	0.8007	0.1514	0.0479
k141_1269	0.0278	0.9573	0.0149
k141_424245	0.7545	0.1688	0.0767
k141_212322	0.4931	0.2992	0.2078
k141_741527	0.9207	0.0591	0.0202
k141_318568	0.5861	0.2647	0.1492
k141_635527	0.4353	0.4248	0.1399
k141_318570	0.6314	0.3116	0.0569
k141_741531	0.4521	0.3979	0.1500
k141_424254	0.9433	0.0423	0.0144
k141_1277	0.0170	0.0662	0.9168
k141_529783	0.7517	0.1391	0.1092
k141_635534	0.8619	0.1222	0.0159
k141_1285	0.2662	0.4024	0.3314
k141_741534	0.8566	0.0826	0.0609
k141_424263	0.8903	0.0816	0.0281
k141_318573	0.7892	0.1746	0.0362
k141_741535	0.7612	0.1202	0.1186
k141_529788	0.9568	0.0303	0.0130
k141_106589	0.0801	0.7369	0.1829
k141_635547	0.4204	0.3578	0.2218
k141_1294	0.9530	0.0322	0.0147
k141_741539	0.5008	0.2698	0.2294
k141_424271	0.3978	0.4216	0.1806
k141_529796	0.3098	0.5804	0.1098
k141_106594	0.0440	0.8121	0.1439
k141_1298	0.9219	0.0568	0.0213
k141_318575	0.9237	0.0567	0.0195
k141_106595	0.9174	0.0594	0.0233
k141_212333	0.2122	0.3595	0.4282
k141_106597	0.5376	0.2117	0.2506
k141_635563	0.6937	0.2298	0.0765
k141_741552	0.3561	0.4272	0.2167
k141_529803	0.4256	0.5028	0.0716
k141_1302	0.7025	0.1874	0.1101
k141_1303	0.5988	0.2466	0.1546
k141_318588	0.2124	0.6773	0.1103
k141_424276	0.5595	0.3700	0.0705
k141_741563	0.0540	0.8987	0.0473
k141_741566	0.1861	0.1374	0.6766
k141_1312	0.4299	0.4265	0.1435
k141_529809	0.0885	0.5213	0.3902
k141_106598	0.9447	0.0401	0.0152
k141_318597	0.7193	0.1755	0.1052
k141_1314	0.0113	0.9725	0.0162
k141_741569	0.1861	0.6071	0.2068
k141_529813	0.7868	0.1491	0.0641
k141_318602	0.7127	0.1244	0.1628
k141_424294	0.1992	0.4149	0.3859
k141_635600	0.5305	0.3074	0.1621
k141_424295	0.8480	0.0772	0.0748
k141_318607	0.5349	0.2716	0.1935
k141_529821	0.8114	0.1351	0.0534
k141_424296	0.7207	0.2386	0.0407
k141_1328	0.9553	0.0303	0.0144
k141_106610	0.7142	0.1810	0.1048
k141_318616	0.1658	0.2916	0.5427
k141_1330	0.5834	0.3732	0.0434
k141_318618	0.9425	0.0448	0.0127
k141_741588	0.0183	0.8647	0.1170
k141_635619	0.6097	0.2104	0.1799
k141_106614	0.5967	0.2956	0.1077
k141_1336	0.3161	0.2545	0.4294
k141_424314	0.5001	0.4509	0.0490
k141_1337	0.2260	0.3903	0.3837
k141_318626	0.9739	0.0181	0.0080
k141_424319	0.9453	0.0349	0.0199
k141_1340	0.7776	0.1321	0.0903
k141_212352	0.8997	0.0738	0.0265
k141_635633	0.1692	0.3584	0.4724
k141_1341	0.8330	0.1243	0.0428
k141_741604	0.7506	0.1742	0.0752
k141_424326	0.8870	0.0768	0.0362
k141_529827	0.9702	0.0206	0.0091
k141_106624	0.3529	0.5628	0.0842
k141_424328	0.9548	0.0328	0.0125
k141_529828	0.9505	0.0355	0.0140
k141_635644	0.7247	0.1912	0.0841
k141_212358	0.9544	0.0338	0.0118
k141_318646	0.7939	0.1454	0.0607
k141_741613	0.9521	0.0359	0.0120
k141_212360	0.2939	0.4864	0.2197
k141_529838	0.7386	0.1931	0.0683
k141_741616	0.7583	0.1216	0.1201
k141_318656	0.9698	0.0221	0.0081
k141_106640	0.6834	0.2138	0.1028
k141_529842	0.8849	0.0904	0.0247
k141_424350	0.3513	0.4266	0.2222
k141_635657	0.5020	0.1815	0.3164
k141_741624	0.6244	0.1788	0.1968
k141_318663	0.7018	0.1641	0.1341
k141_635658	0.0590	0.7532	0.1878
k141_1343	0.1605	0.7911	0.0485
k141_424353	0.4000	0.4620	0.1379
k141_529848	0.9203	0.0618	0.0179
k141_212372	0.6253	0.1491	0.2256
k141_1345	0.9220	0.0573	0.0207
k141_741628	0.4705	0.3284	0.2011
k141_318669	0.6809	0.1995	0.1195
k141_106648	0.8652	0.0723	0.0625
k141_318671	0.4050	0.4082	0.1868
k141_1351	0.7331	0.1931	0.0738
k141_212376	0.5672	0.2676	0.1652
k141_106651	0.1557	0.4607	0.3836
k141_1357	0.5410	0.2920	0.1669
k141_212379	0.2570	0.6315	0.1114
k141_741643	0.3865	0.2563	0.3573
k141_318679	0.2589	0.6789	0.0622
k141_741644	0.6221	0.1881	0.1898
k141_529867	0.1244	0.5132	0.3623
k141_741645	0.4094	0.4028	0.1878
k141_1361	0.1364	0.6949	0.1687
k141_318680	0.3216	0.4559	0.2225
k141_212381	0.5895	0.2140	0.1965
k141_529869	0.3838	0.4652	0.1510
k141_424359	0.6185	0.3021	0.0794
k141_635679	0.0129	0.8397	0.1473
k141_1363	0.8122	0.1336	0.0543
k141_529880	0.3361	0.2407	0.4232
k141_318690	0.1012	0.7565	0.1423
k141_106664	0.8864	0.0681	0.0455
k141_741658	0.5576	0.2691	0.1733
k141_424371	0.0711	0.9091	0.0198
k141_635684	0.0377	0.1086	0.8537
k141_1367	0.4614	0.4437	0.0949
k141_318692	0.8600	0.1068	0.0332
k141_529885	0.2513	0.3912	0.3575
k141_1370	0.8364	0.1112	0.0524
k141_212392	0.8019	0.1682	0.0299
k141_635688	0.9438	0.0330	0.0232
k141_529889	0.3532	0.4852	0.1615
k141_424378	0.6878	0.2177	0.0945
k141_106670	0.9469	0.0394	0.0136
k141_318697	0.8533	0.1095	0.0372
k141_424381	0.0570	0.7746	0.1684
k141_212397	0.4997	0.3190	0.1813
k141_635696	0.3526	0.5310	0.1164
k141_424382	0.9004	0.0721	0.0274
k141_1381	0.8687	0.0871	0.0442
k141_318702	0.9337	0.0490	0.0173
k141_741676	0.4231	0.4922	0.0848
k141_529898	0.9332	0.0489	0.0178
k141_424387	0.0192	0.9653	0.0155
k141_212401	0.5561	0.3082	0.1357
k141_106676	0.7245	0.1371	0.1383
k141_529900	0.6763	0.2420	0.0817
k141_212403	0.6014	0.1726	0.2260
k141_1390	0.0274	0.0367	0.9358
k141_424393	0.3276	0.3309	0.3415
k141_106677	0.6445	0.2687	0.0869
k141_741690	0.6619	0.1710	0.1671
k141_529902	0.7954	0.1646	0.0401
k141_318718	0.7620	0.1480	0.0900
k141_212406	0.3193	0.4691	0.2116
k141_529910	0.5061	0.4422	0.0517
k141_212409	0.0488	0.0799	0.8713
k141_1411	0.7500	0.1956	0.0544
k141_318724	0.9496	0.0344	0.0159
k141_424413	0.9266	0.0516	0.0219
k141_529913	0.6805	0.1475	0.1720
k141_106691	0.6251	0.2884	0.0866
k141_741707	0.8380	0.1261	0.0359
k141_106692	0.7411	0.2210	0.0379
k141_424424	0.4835	0.2478	0.2687
k141_106696	0.7187	0.2506	0.0306
k141_1423	0.7356	0.1786	0.0858
k141_741709	0.1420	0.6153	0.2427
k141_635711	0.8227	0.1329	0.0443
k141_212423	0.8129	0.1491	0.0380
k141_1427	0.9197	0.0500	0.0303
k141_106697	0.1301	0.7475	0.1224
k141_318750	0.1819	0.6495	0.1687
k141_741710	0.8122	0.1464	0.0414
k141_424435	0.4758	0.3300	0.1942
k141_635718	0.8750	0.0731	0.0519
k141_212426	0.8203	0.1286	0.0511
k141_1435	0.2685	0.4093	0.3222
k141_106700	0.1393	0.1329	0.7278
k141_635720	0.7243	0.1503	0.1254
k141_424438	0.6574	0.1891	0.1534
k141_741716	0.8208	0.1295	0.0498
k141_424439	0.2207	0.3555	0.4239
k141_635723	0.8174	0.1272	0.0554
k141_529947	0.6689	0.2275	0.1036
k141_318760	0.7341	0.1503	0.1156
k141_1444	0.1826	0.3936	0.4238
k141_424442	0.0214	0.9537	0.0248
k141_741719	0.7155	0.1802	0.1042
k141_635727	0.6495	0.2899	0.0606
k141_741721	0.2801	0.3541	0.3658
k141_635730	0.8727	0.1009	0.0265
