seq_name	chromosome_score	plasmid_score	virus_score
k141_46741	0.3874	0.4385	0.1742
k141_93033	0.6310	0.3220	0.0470
k141_139409	0.5437	0.2258	0.2305
k141_185657	0.8934	0.0845	0.0221
k141_139413	0.4911	0.2676	0.2413
k141_324238	0.0930	0.7914	0.1156
k141_526	0.6468	0.2751	0.0781
k141_278102	0.5635	0.3648	0.0717
k141_527	0.3946	0.4582	0.1472
k141_324240	0.5641	0.2878	0.1480
k141_278103	0.4765	0.3099	0.2136
k141_93046	0.4846	0.3788	0.1366
k141_324242	0.6226	0.3249	0.0525
k141_46760	0.7518	0.2080	0.0403
k141_278104	0.1864	0.6212	0.1924
k141_139422	0.2775	0.2814	0.4410
k141_324245	0.0411	0.0383	0.9206
k141_93050	0.3009	0.0997	0.5994
k141_139428	0.2301	0.4075	0.3624
k141_185659	0.5271	0.3610	0.1119
k141_93051	0.6838	0.2125	0.1037
k141_324246	0.5023	0.4371	0.0606
k141_529	0.9373	0.0499	0.0128
k141_231876	0.8015	0.1574	0.0411
k141_46772	0.8645	0.0996	0.0359
k141_139434	0.0539	0.0411	0.9050
k141_278119	0.9559	0.0309	0.0132
k141_324252	0.0620	0.9105	0.0275
k141_93062	0.8287	0.1263	0.0449
k141_231884	0.2672	0.1957	0.5371
k141_139436	0.0187	0.0409	0.9405
k141_324253	0.9592	0.0275	0.0133
k141_185667	0.2576	0.6311	0.1113
k141_46777	0.0105	0.0206	0.9689
k141_139439	0.4484	0.2875	0.2640
k141_278125	0.3814	0.4381	0.1805
k141_324258	0.2641	0.2998	0.4360
k141_185670	0.4711	0.4239	0.1050
k141_231890	0.2028	0.4770	0.3202
k141_324259	0.8839	0.0850	0.0311
k141_324261	0.2702	0.5568	0.1730
k141_139445	0.1513	0.4897	0.3590
k141_185673	0.9463	0.0449	0.0088
k141_139446	0.0173	0.0325	0.9502
k141_324265	0.2303	0.3201	0.4496
k141_93082	0.0120	0.0556	0.9325
k141_532	0.7633	0.1746	0.0620
k141_533	0.1768	0.4043	0.4189
k141_93085	0.0072	0.0137	0.9791
k141_278142	0.8356	0.1208	0.0436
k141_46792	0.4316	0.3928	0.1756
k141_93086	0.7147	0.1983	0.0870
k141_324267	0.8091	0.1486	0.0423
k141_231895	0.8373	0.1247	0.0379
k141_139469	0.0376	0.1130	0.8494
k141_93087	0.3554	0.5138	0.1307
k141_46796	0.5851	0.3320	0.0830
k141_93092	0.5754	0.1723	0.2523
k141_542	0.8282	0.1328	0.0390
k141_139472	0.3461	0.3493	0.3047
k141_278157	0.8952	0.0842	0.0207
k141_93094	0.5302	0.2498	0.2200
k141_139475	0.1750	0.4413	0.3838
k141_278158	0.0100	0.0150	0.9750
k141_46807	0.7737	0.1946	0.0316
k141_324281	0.5030	0.3739	0.1232
k141_549	0.0100	0.0165	0.9734
k141_185716	0.1338	0.6246	0.2416
k141_93097	0.2036	0.2251	0.5712
k141_231903	0.2828	0.2357	0.4816
k141_185720	0.4081	0.3808	0.2111
k141_550	0.6879	0.2125	0.0996
k141_231905	0.5342	0.2762	0.1897
k141_278164	0.2190	0.5550	0.2260
k141_93104	0.0167	0.0182	0.9651
k141_93106	0.0346	0.0267	0.9388
k141_561	0.7399	0.1758	0.0843
k141_231915	0.9262	0.0548	0.0189
k141_185729	0.0532	0.0503	0.8965
k141_231916	0.5602	0.2983	0.1415
k141_562	0.0025	0.9866	0.0109
k141_46822	0.9828	0.0125	0.0047
k141_93109	0.7472	0.2028	0.0500
k141_278174	0.1339	0.3484	0.5177
k141_93113	0.5270	0.3770	0.0960
k141_46828	0.5245	0.3390	0.1365
k141_231922	0.7189	0.2480	0.0330
k141_185744	0.9257	0.0568	0.0175
k141_93114	0.2949	0.3739	0.3311
k141_278181	0.6420	0.1896	0.1683
k141_568	0.2521	0.5117	0.2363
k141_185748	0.1071	0.7327	0.1602
k141_231926	0.0320	0.1143	0.8537
k141_46831	0.4774	0.4417	0.0809
k141_93120	0.6444	0.3132	0.0424
k141_231932	0.5712	0.3158	0.1129
k141_278184	0.8061	0.1614	0.0326
k141_570	0.9748	0.0176	0.0076
k141_278185	0.0129	0.0135	0.9736
k141_324296	0.9650	0.0249	0.0101
k141_46836	0.3870	0.4346	0.1785
k141_231934	0.5305	0.3244	0.1451
k141_185762	0.0386	0.2625	0.6988
k141_231936	0.0621	0.2513	0.6866
k141_46844	0.9143	0.0638	0.0219
k141_93133	0.6890	0.2057	0.1053
k141_278192	0.3348	0.3488	0.3163
k141_46845	0.0094	0.0140	0.9766
k141_185766	0.4593	0.3718	0.1689
k141_46847	0.6657	0.2061	0.1282
k141_185767	0.3999	0.3289	0.2712
k141_231940	0.1015	0.7749	0.1236
k141_324310	0.6986	0.1844	0.1170
k141_231941	0.2497	0.4648	0.2854
k141_278199	0.9321	0.0486	0.0193
k141_324312	0.2315	0.3467	0.4218
k141_185770	0.0055	0.9788	0.0157
k141_324313	0.0424	0.0598	0.8978
k141_231946	0.7161	0.1726	0.1113
k141_46858	0.8942	0.0805	0.0253
k141_324316	0.8455	0.1171	0.0375
k141_185778	0.6070	0.2110	0.1820
k141_231949	0.1147	0.2147	0.6706
k141_93151	0.8961	0.0813	0.0226
k141_139484	0.9795	0.0145	0.0060
k141_185781	0.8554	0.0797	0.0649
k141_46861	0.3473	0.5580	0.0947
k141_278210	0.7171	0.1835	0.0994
k141_231953	0.1858	0.6176	0.1966
k141_93157	0.2951	0.5320	0.1728
k141_139488	0.9455	0.0396	0.0148
k141_572	0.7787	0.1570	0.0643
k141_278213	0.7042	0.1744	0.1214
k141_139493	0.7332	0.1887	0.0781
k141_324335	0.0043	0.9838	0.0119
k141_93159	0.8696	0.1027	0.0277
k141_278216	0.3120	0.3982	0.2898
k141_185791	0.0117	0.0389	0.9494
k141_576	0.0201	0.0219	0.9580
k141_139496	0.0889	0.7234	0.1877
k141_93167	0.2641	0.4923	0.2437
k141_278221	0.0099	0.0187	0.9714
k141_46878	0.8874	0.0859	0.0267
k141_324345	0.7697	0.1516	0.0787
k141_93169	0.1858	0.2755	0.5387
k141_46879	0.2465	0.7208	0.0327
k141_231973	0.4089	0.3530	0.2381
k141_139505	0.4056	0.4842	0.1102
k141_278224	0.8230	0.1384	0.0386
k141_589	0.3356	0.5247	0.1397
k141_324347	0.2222	0.6667	0.1111
k141_278226	0.5531	0.2285	0.2184
k141_185805	0.3810	0.4612	0.1578
k141_93176	0.4361	0.4426	0.1213
k141_46888	0.6648	0.2393	0.0959
k141_278229	0.8784	0.0817	0.0399
k141_597	0.3219	0.2843	0.3938
k141_93183	0.6463	0.1949	0.1588
k141_139518	0.1070	0.1452	0.7478
k141_185813	0.0149	0.0176	0.9675
k141_46892	0.9502	0.0386	0.0112
k141_139519	0.9163	0.0710	0.0126
k141_185817	0.6457	0.1798	0.1745
k141_231994	0.4923	0.1191	0.3885
k141_278241	0.1554	0.1500	0.6946
k141_93187	0.3366	0.5110	0.1524
k141_231995	0.3747	0.3744	0.2509
k141_93189	0.9584	0.0295	0.0121
k141_609	0.2518	0.4543	0.2940
k141_46902	0.5108	0.2933	0.1959
k141_185823	0.0113	0.0151	0.9735
k141_139525	0.9134	0.0662	0.0204
k141_93196	0.3034	0.3448	0.3518
k141_185824	0.0108	0.0207	0.9684
k141_46905	0.5812	0.3031	0.1156
k141_232001	0.3175	0.5485	0.1340
k141_139528	0.5061	0.2792	0.2148
k141_278252	0.2745	0.1882	0.5373
k141_139530	0.7800	0.1465	0.0734
k141_611	0.0079	0.9758	0.0164
k141_185828	0.7011	0.1761	0.1228
k141_93198	0.7222	0.2197	0.0581
k141_46906	0.7339	0.2087	0.0574
k141_324349	0.6517	0.2844	0.0640
k141_46907	0.9004	0.0775	0.0221
k141_139537	0.7316	0.1841	0.0843
k141_278259	0.7417	0.1925	0.0659
k141_232014	0.1189	0.1337	0.7474
k141_324354	0.4589	0.2469	0.2941
k141_139539	0.4998	0.2191	0.2811
k141_46910	0.1524	0.2414	0.6063
k141_185830	0.8387	0.1254	0.0358
k141_93208	0.9221	0.0681	0.0098
k141_232016	0.0072	0.9662	0.0265
k141_278269	0.4118	0.4858	0.1023
k141_93215	0.0637	0.1801	0.7562
k141_628	0.7196	0.2434	0.0370
k141_185839	0.4855	0.3542	0.1603
k141_139547	0.1615	0.3464	0.4921
k141_324361	0.8337	0.1139	0.0524
k141_232028	0.5151	0.3556	0.1293
k141_324363	0.7883	0.1430	0.0687
k141_633	0.7635	0.1780	0.0585
k141_46915	0.3736	0.5424	0.0840
k141_232036	0.4641	0.3808	0.1551
k141_93228	0.4770	0.1901	0.3329
k141_324368	0.7210	0.2072	0.0717
k141_46917	0.7516	0.1193	0.1291
k141_278275	0.9172	0.0610	0.0219
k141_185851	0.7479	0.1332	0.1189
k141_232040	0.0774	0.8868	0.0358
k141_185852	0.5284	0.2805	0.1911
k141_278278	0.5421	0.3123	0.1456
k141_93233	0.1416	0.1788	0.6796
k141_139563	0.1824	0.2417	0.5759
k141_232044	0.6156	0.3346	0.0498
k141_641	0.6657	0.2545	0.0798
k141_278284	0.4429	0.4320	0.1251
k141_185857	0.5934	0.3535	0.0530
k141_232047	0.8714	0.0804	0.0482
k141_644	0.5414	0.2924	0.1662
k141_324378	0.8724	0.0931	0.0345
k141_46919	0.0038	0.9880	0.0082
k141_93242	0.5599	0.3669	0.0733
k141_232049	0.1101	0.7911	0.0987
k141_46922	0.6568	0.1579	0.1853
k141_185872	0.6454	0.1468	0.2078
k141_278292	0.6533	0.1802	0.1664
k141_93246	0.9660	0.0239	0.0101
k141_656	0.0581	0.0755	0.8665
k141_185874	0.4466	0.3184	0.2350
k141_93247	0.6713	0.2499	0.0788
k141_232057	0.5875	0.2780	0.1345
k141_324388	0.9332	0.0490	0.0178
k141_139577	0.0826	0.8046	0.1128
k141_46928	0.7731	0.1509	0.0760
k141_93248	0.6479	0.1955	0.1566
k141_139580	0.2436	0.1973	0.5590
k141_93249	0.4593	0.3755	0.1651
k141_324391	0.0285	0.0607	0.9108
k141_665	0.0513	0.1536	0.7951
k141_46929	0.4112	0.4619	0.1270
k141_46931	0.7340	0.1720	0.0940
k141_669	0.4287	0.4654	0.1059
k141_46934	0.1700	0.1397	0.6903
k141_671	0.2724	0.3058	0.4218
k141_139596	0.2436	0.5597	0.1966
k141_278321	0.9434	0.0344	0.0222
k141_46939	0.7107	0.2158	0.0734
k141_324400	0.9607	0.0306	0.0086
k141_675	0.0471	0.8596	0.0933
k141_93253	0.0008	0.9964	0.0028
k141_139605	0.4871	0.2925	0.2204
k141_677	0.0384	0.0981	0.8635
k141_324406	0.7474	0.1278	0.1248
k141_232093	0.6973	0.2621	0.0406
k141_46947	0.8327	0.1351	0.0322
k141_93256	0.4858	0.2469	0.2673
k141_278324	0.2016	0.5889	0.2095
k141_680	0.6264	0.1642	0.2094
k141_232094	0.9025	0.0726	0.0249
k141_139608	0.0654	0.8449	0.0897
k141_232095	0.2342	0.3033	0.4626
k141_684	0.0403	0.0868	0.8728
k141_185926	0.3246	0.4983	0.1771
k141_139609	0.1497	0.6590	0.1913
k141_93259	0.6664	0.1838	0.1498
k141_324414	0.1019	0.5973	0.3008
k141_46950	0.0031	0.9900	0.0069
k141_232101	0.8855	0.0746	0.0399
k141_278335	0.1385	0.6641	0.1973
k141_686	0.0114	0.0194	0.9693
k141_185936	0.5776	0.3431	0.0793
k141_232111	0.1596	0.5203	0.3201
k141_139610	0.0009	0.9961	0.0031
k141_46959	0.8633	0.1075	0.0293
k141_93270	0.7492	0.1800	0.0708
k141_93272	0.1944	0.1824	0.6232
k141_232118	0.0253	0.2037	0.7709
k141_185941	0.0533	0.0440	0.9027
k141_46964	0.1107	0.1038	0.7855
k141_324431	0.3147	0.3186	0.3667
k141_139613	0.5370	0.3293	0.1337
k141_93273	0.6773	0.2683	0.0543
k141_324432	0.0547	0.8262	0.1191
k141_324433	0.9594	0.0275	0.0131
k141_707	0.6222	0.3395	0.0383
k141_93275	0.4839	0.2377	0.2784
k141_46969	0.9148	0.0633	0.0220
k141_714	0.5463	0.2663	0.1874
k141_232135	0.4976	0.4286	0.0738
k141_93278	0.0105	0.0144	0.9751
k141_93279	0.0806	0.8669	0.0525
k141_232137	0.1227	0.5228	0.3545
k141_46977	0.6107	0.2304	0.1589
k141_278346	0.2074	0.7267	0.0658
k141_139627	0.7243	0.2275	0.0482
k141_278348	0.0967	0.1735	0.7298
k141_46982	0.0278	0.2256	0.7466
k141_232143	0.3685	0.4887	0.1428
k141_278355	0.8416	0.1207	0.0377
k141_139635	0.1208	0.1351	0.7440
k141_324455	0.2952	0.4601	0.2447
k141_232145	0.8855	0.0896	0.0249
k141_93292	0.3168	0.1088	0.5744
k141_232147	0.9525	0.0332	0.0142
k141_46983	0.5997	0.3424	0.0579
k141_719	0.0723	0.4461	0.4816
k141_278358	0.9109	0.0610	0.0281
k141_324458	0.3322	0.5788	0.0889
k141_278360	0.7348	0.1673	0.0979
k141_46986	0.6691	0.1630	0.1679
k141_139638	0.9050	0.0778	0.0172
k141_232154	0.0140	0.0209	0.9651
k141_93295	0.0407	0.7094	0.2499
k141_324459	0.9249	0.0564	0.0186
k141_139641	0.4473	0.4401	0.1126
k141_46990	0.3452	0.4224	0.2324
k141_232158	0.8385	0.1159	0.0456
k141_720	0.8374	0.1269	0.0357
k141_324465	0.7447	0.1850	0.0703
k141_278365	0.8895	0.0844	0.0261
k141_139645	0.2229	0.6605	0.1167
k141_324467	0.5761	0.1482	0.2757
k141_278369	0.4968	0.4062	0.0970
k141_721	0.2285	0.6700	0.1015
k141_139656	0.0694	0.8129	0.1177
k141_93309	0.8568	0.0987	0.0446
k141_232172	0.7156	0.1359	0.1485
k141_324472	0.0491	0.9275	0.0234
k141_232174	0.2506	0.3231	0.4263
k141_731	0.4992	0.3313	0.1696
k141_278384	0.6284	0.3214	0.0502
k141_93312	0.5988	0.3018	0.0994
k141_278386	0.2598	0.4851	0.2551
k141_232176	0.4826	0.3640	0.1534
k141_232178	0.7048	0.2166	0.0786
k141_47006	0.3996	0.5540	0.0464
k141_324481	0.4308	0.4465	0.1228
k141_739	0.2286	0.5290	0.2424
k141_278392	0.4232	0.2215	0.3552
k141_139667	0.1355	0.5152	0.3492
k141_47007	0.7835	0.1732	0.0433
k141_278394	0.6372	0.2017	0.1612
k141_746	0.0876	0.8136	0.0988
k141_139672	0.6023	0.2869	0.1108
k141_278399	0.1746	0.6626	0.1628
k141_232198	0.1725	0.6324	0.1951
k141_324497	0.4669	0.2842	0.2489
k141_139675	0.8029	0.1542	0.0429
k141_278402	0.3406	0.5814	0.0779
k141_757	0.9799	0.0138	0.0063
k141_232204	0.5992	0.2764	0.1244
k141_47011	0.5440	0.3856	0.0703
k141_232206	0.5858	0.2194	0.1948
k141_324498	0.4028	0.5369	0.0603
k141_760	0.4500	0.3716	0.1784
k141_47014	0.1460	0.6832	0.1707
k141_764	0.3618	0.3646	0.2736
k141_139688	0.1661	0.6939	0.1400
k141_232214	0.2143	0.1995	0.5862
k141_93315	0.9535	0.0328	0.0136
k141_766	0.0312	0.0605	0.9084
k141_47015	0.5629	0.3650	0.0721
k141_232217	0.4456	0.3595	0.1950
k141_232218	0.7522	0.1728	0.0750
k141_93321	0.5631	0.2982	0.1387
k141_324503	0.1346	0.7977	0.0677
k141_139700	0.3729	0.3745	0.2526
k141_47022	0.8298	0.1330	0.0372
k141_93325	0.5930	0.3636	0.0434
k141_139703	0.1301	0.8050	0.0649
k141_324506	0.8161	0.1230	0.0609
k141_139705	0.0829	0.8801	0.0370
k141_324507	0.8512	0.1135	0.0353
k141_93331	0.1503	0.7035	0.1462
k141_769	0.0095	0.0147	0.9758
k141_139706	0.6311	0.2631	0.1058
k141_47036	0.2095	0.4075	0.3830
k141_139708	0.0990	0.4981	0.4029
k141_232242	0.6465	0.2341	0.1194
k141_47040	0.5129	0.3368	0.1503
k141_324514	0.6978	0.2300	0.0722
k141_232243	0.0090	0.0158	0.9752
k141_93336	0.8050	0.1448	0.0502
k141_324517	0.6913	0.1351	0.1736
k141_93337	0.0858	0.6533	0.2609
k141_324523	0.1393	0.8120	0.0486
k141_139722	0.0237	0.9650	0.0113
k141_232247	0.7495	0.2049	0.0456
k141_47047	0.7270	0.1966	0.0764
k141_93345	0.0119	0.0236	0.9645
k141_47048	0.0888	0.7401	0.1711
k141_278407	0.8188	0.1412	0.0401
k141_232253	0.3280	0.4515	0.2205
k141_783	0.8266	0.1053	0.0681
k141_232254	0.1217	0.1203	0.7580
k141_47052	0.3919	0.3204	0.2877
k141_93352	0.2408	0.4861	0.2732
k141_278411	0.1689	0.1752	0.6559
k141_324524	0.7994	0.1309	0.0698
k141_324525	0.1772	0.5097	0.3132
k141_47058	0.0273	0.4677	0.5049
k141_278421	0.8589	0.1119	0.0292
k141_232260	0.5478	0.3741	0.0780
k141_47059	0.4217	0.4766	0.1017
k141_278423	0.9425	0.0409	0.0166
k141_139743	0.5584	0.3715	0.0701
k141_232265	0.0124	0.9790	0.0086
k141_93361	0.9382	0.0443	0.0175
k141_789	0.6034	0.3508	0.0458
k141_790	0.3598	0.2257	0.4145
k141_139744	0.7443	0.2013	0.0543
k141_185943	0.9610	0.0267	0.0123
k141_278428	0.4727	0.3406	0.1867
k141_324541	0.1967	0.6310	0.1723
k141_792	0.2690	0.5996	0.1315
k141_278432	0.7737	0.1436	0.0827
k141_185944	0.7755	0.1916	0.0329
k141_324544	0.0119	0.0227	0.9654
k141_47069	0.3093	0.5910	0.0997
k141_185945	0.9454	0.0396	0.0150
k141_47070	0.4318	0.2479	0.3203
k141_232273	0.5080	0.4389	0.0531
k141_278434	0.7922	0.1358	0.0719
k141_232276	0.1710	0.1869	0.6420
k141_278436	0.4412	0.4007	0.1581
k141_324552	0.1366	0.2000	0.6634
k141_185954	0.3165	0.6243	0.0592
k141_324553	0.7990	0.1527	0.0483
k141_93376	0.0091	0.9657	0.0252
k141_139748	0.8419	0.1232	0.0349
k141_278441	0.2480	0.2004	0.5516
k141_799	0.3819	0.5903	0.0278
k141_324556	0.5830	0.2977	0.1193
k141_139750	0.2313	0.3493	0.4194
k141_185956	0.8982	0.0776	0.0242
k141_47077	0.8196	0.1442	0.0362
k141_278444	0.3111	0.5992	0.0896
k141_803	0.0135	0.0181	0.9684
k141_185959	0.0087	0.9832	0.0081
k141_232295	0.0024	0.9909	0.0067
k141_185960	0.9269	0.0494	0.0237
k141_808	0.2171	0.1591	0.6238
k141_139761	0.9512	0.0357	0.0132
k141_278454	0.7229	0.2145	0.0626
k141_47087	0.4782	0.3333	0.1885
k141_139763	0.1804	0.1642	0.6554
k141_185964	0.5220	0.4267	0.0513
k141_278456	0.6739	0.2264	0.0996
k141_232309	0.3814	0.4198	0.1988
k141_47090	0.8785	0.0946	0.0269
k141_813	0.2588	0.4737	0.2675
k141_324562	0.8889	0.0902	0.0208
k141_185968	0.9156	0.0552	0.0293
k141_814	0.7559	0.2038	0.0403
k141_278459	0.9371	0.0466	0.0163
k141_232312	0.8003	0.1599	0.0398
k141_817	0.1977	0.1420	0.6603
k141_324573	0.3339	0.3567	0.3095
k141_139767	0.6766	0.2666	0.0568
k141_47103	0.4451	0.3959	0.1590
k141_278463	0.0346	0.9122	0.0532
k141_324574	0.9637	0.0251	0.0113
k141_47105	0.0053	0.9855	0.0092
k141_822	0.3178	0.3898	0.2924
k141_278472	0.5501	0.2396	0.2103
k141_47108	0.2763	0.5523	0.1714
k141_232329	0.0381	0.9074	0.0545
k141_93380	0.9764	0.0166	0.0070
k141_139778	0.4151	0.2434	0.3415
k141_185999	0.6396	0.1549	0.2055
k141_139779	0.8804	0.0937	0.0259
k141_139780	0.2300	0.4123	0.3577
k141_324595	0.2873	0.5113	0.2014
k141_186000	0.4637	0.4728	0.0635
k141_232335	0.1142	0.7900	0.0958
k141_835	0.5891	0.3019	0.1090
k141_186001	0.5709	0.2604	0.1687
k141_278487	0.1106	0.6783	0.2110
k141_93387	0.7108	0.2516	0.0377
k141_186002	0.3045	0.4412	0.2543
k141_838	0.2176	0.6295	0.1529
k141_93388	0.8628	0.1074	0.0297
k141_278488	0.5354	0.4190	0.0456
k141_324599	0.0063	0.9586	0.0350
k141_139792	0.2210	0.1455	0.6335
k141_232343	0.1417	0.6963	0.1620
k141_47130	0.5499	0.2849	0.1652
k141_278490	0.4211	0.4876	0.0913
k141_845	0.3223	0.3606	0.3171
k141_186003	0.9496	0.0362	0.0141
k141_93391	0.0694	0.7688	0.1618
k141_324601	0.1459	0.6252	0.2289
k141_232345	0.5342	0.1783	0.2875
k141_139794	0.4683	0.4188	0.1129
k141_232348	0.5046	0.2938	0.2016
k141_93399	0.1553	0.2838	0.5609
k141_186011	0.8986	0.0760	0.0254
k141_47145	0.5631	0.2785	0.1584
k141_324609	0.3786	0.1929	0.4285
k141_232349	0.6753	0.2405	0.0841
k141_186016	0.7643	0.2085	0.0272
k141_856	0.1729	0.7020	0.1251
k141_139804	0.4539	0.4877	0.0583
k141_278501	0.9448	0.0404	0.0149
k141_324610	0.6672	0.2159	0.1169
k141_232350	0.9521	0.0383	0.0096
k141_232353	0.1770	0.2482	0.5748
k141_858	0.0090	0.0209	0.9702
k141_324615	0.3164	0.5749	0.1087
k141_860	0.1458	0.7410	0.1132
k141_278507	0.6970	0.2470	0.0560
k141_232359	0.3047	0.2206	0.4747
k141_232360	0.1325	0.1450	0.7224
k141_186026	0.0229	0.3204	0.6566
k141_47148	0.1258	0.8172	0.0570
k141_232361	0.3148	0.3461	0.3391
k141_47150	0.5052	0.2905	0.2042
k141_93401	0.9535	0.0316	0.0149
k141_324624	0.5211	0.3162	0.1627
k141_139833	0.3974	0.2974	0.3052
k141_874	0.7741	0.1509	0.0750
k141_186032	0.8118	0.1225	0.0657
k141_876	0.2343	0.3259	0.4399
k141_278526	0.5565	0.1534	0.2902
k141_232372	0.7178	0.2370	0.0453
k141_47152	0.7191	0.2479	0.0330
k141_278530	0.5880	0.2040	0.2080
k141_139844	0.0216	0.0251	0.9534
k141_877	0.0109	0.9621	0.0270
k141_186037	0.4669	0.4347	0.0985
k141_47156	0.8319	0.0935	0.0746
k141_278537	0.1083	0.7556	0.1361
k141_186040	0.5819	0.2595	0.1586
k141_324631	0.9416	0.0416	0.0168
k141_93414	0.6422	0.1464	0.2113
k141_47161	0.2136	0.5355	0.2509
k141_186042	0.0389	0.0536	0.9075
k141_93415	0.4520	0.3207	0.2273
k141_232378	0.9020	0.0719	0.0261
k141_93417	0.1728	0.6493	0.1779
k141_883	0.7309	0.2083	0.0608
k141_324636	0.0908	0.6969	0.2123
k141_47164	0.4873	0.4658	0.0470
k141_278539	0.9557	0.0324	0.0119
k141_186048	0.5345	0.1465	0.3189
k141_886	0.2051	0.2966	0.4982
k141_47166	0.1022	0.7513	0.1466
k141_93419	0.0020	0.9934	0.0046
k141_232382	0.4830	0.3676	0.1494
k141_186049	0.5717	0.2250	0.2034
k141_139852	0.5748	0.3298	0.0954
k141_232384	0.7385	0.2268	0.0347
k141_186052	0.6066	0.2406	0.1528
k141_139855	0.0437	0.0308	0.9255
k141_324638	0.0035	0.9879	0.0086
k141_186055	0.2254	0.5398	0.2348
k141_47176	0.6917	0.1518	0.1565
k141_899	0.2741	0.6532	0.0727
k141_324641	0.1777	0.5993	0.2231
k141_47179	0.2050	0.4314	0.3636
k141_93439	0.4447	0.4532	0.1022
k141_324644	0.6755	0.1118	0.2127
k141_232385	0.7397	0.2313	0.0289
k141_278543	0.9364	0.0462	0.0174
k141_906	0.7495	0.1576	0.0929
k141_907	0.2733	0.5154	0.2113
k141_47186	0.2616	0.6352	0.1032
k141_324651	0.0412	0.1877	0.7711
k141_186075	0.1186	0.0906	0.7907
k141_232397	0.7534	0.1618	0.0848
k141_139869	0.9320	0.0497	0.0183
k141_324653	0.4424	0.3009	0.2566
k141_232398	0.2895	0.5641	0.1465
k141_93457	0.1242	0.7026	0.1731
k141_324655	0.1807	0.3096	0.5097
k141_324656	0.9083	0.0641	0.0276
k141_186081	0.5141	0.2736	0.2123
k141_920	0.8751	0.0830	0.0419
k141_324659	0.1000	0.8562	0.0438
k141_278560	0.2258	0.7317	0.0424
k141_232411	0.3300	0.4719	0.1981
k141_93471	0.0090	0.9811	0.0099
k141_278563	0.5755	0.2900	0.1345
k141_928	0.7421	0.2215	0.0364
k141_139874	0.0086	0.0156	0.9758
k141_278565	0.8455	0.0903	0.0641
k141_47189	0.9408	0.0453	0.0139
k141_232421	0.3396	0.5734	0.0870
k141_933	0.8760	0.0628	0.0612
k141_278566	0.8648	0.1011	0.0341
k141_186092	0.1155	0.0455	0.8390
k141_139883	0.6536	0.2078	0.1386
k141_232422	0.3587	0.5802	0.0611
k141_278569	0.6367	0.2019	0.1614
k141_93488	0.7077	0.1903	0.1020
k141_936	0.8087	0.0958	0.0955
k141_93489	0.7836	0.1348	0.0816
k141_47195	0.9188	0.0610	0.0203
k141_93490	0.9567	0.0366	0.0068
k141_232426	0.8726	0.0968	0.0306
k141_47199	0.1456	0.3912	0.4632
k141_278581	0.0818	0.7318	0.1864
k141_93493	0.3724	0.4036	0.2240
k141_139911	0.9327	0.0463	0.0210
k141_324678	0.0083	0.0146	0.9771
k141_139915	0.0455	0.5260	0.4285
k141_47200	0.0014	0.9935	0.0050
k141_324680	0.9454	0.0357	0.0189
k141_962	0.6771	0.2125	0.1104
k141_186105	0.9022	0.0751	0.0227
k141_139918	0.9011	0.0773	0.0216
k141_324683	0.4701	0.3644	0.1656
k141_278592	0.0021	0.9925	0.0054
k141_93510	0.5210	0.3450	0.1340
k141_324684	0.0680	0.2362	0.6958
k141_278594	0.6488	0.1996	0.1515
k141_139924	0.0860	0.7242	0.1898
k141_186118	0.3674	0.5795	0.0531
k141_93512	0.0479	0.0555	0.8966
k141_979	0.3461	0.3047	0.3492
k141_278602	0.0899	0.6852	0.2248
k141_982	0.6492	0.2358	0.1150
k141_47203	0.9555	0.0310	0.0136
k141_278605	0.0950	0.5872	0.3177
k141_93521	0.2265	0.2829	0.4905
k141_324696	0.7255	0.2184	0.0561
k141_186135	0.0880	0.5593	0.3528
k141_324697	0.1494	0.3029	0.5477
k141_139938	0.4227	0.3799	0.1975
k141_93522	0.2078	0.6215	0.1707
k141_987	0.4460	0.3825	0.1715
k141_278612	0.2664	0.5363	0.1973
k141_47216	0.0733	0.7488	0.1780
k141_139942	0.0246	0.0354	0.9400
k141_186139	0.0897	0.3115	0.5988
k141_47217	0.5717	0.1924	0.2359
k141_324703	0.7927	0.1375	0.0698
k141_989	0.8219	0.1363	0.0417
k141_47218	0.8195	0.1361	0.0444
k141_93526	0.4945	0.4219	0.0836
k141_990	0.8680	0.0661	0.0659
k141_139949	0.1892	0.4956	0.3152
k141_324709	0.4568	0.3328	0.2105
k141_278623	0.0360	0.1113	0.8527
k141_93531	0.6990	0.2213	0.0797
k141_995	0.1489	0.1654	0.6856
k141_278628	0.7207	0.2452	0.0341
k141_47227	0.5596	0.3368	0.1035
k141_186148	0.0603	0.7711	0.1686
k141_996	0.8631	0.1003	0.0366
k141_47229	0.6379	0.2444	0.1176
k141_47230	0.6789	0.1433	0.1779
k141_93537	0.1662	0.6702	0.1636
k141_47231	0.2777	0.2011	0.5212
k141_232431	0.9729	0.0188	0.0083
k141_139959	0.9401	0.0450	0.0149
k141_324727	0.3576	0.4534	0.1890
k141_47233	0.6230	0.3008	0.0761
k141_93541	0.7160	0.1844	0.0996
k141_139961	0.7818	0.1664	0.0517
k141_47234	0.1862	0.3605	0.4533
k141_278642	0.6668	0.2718	0.0615
k141_324729	0.8513	0.1006	0.0480
k141_139963	0.5220	0.3427	0.1353
k141_93542	0.4631	0.3816	0.1553
k141_186163	0.8368	0.1266	0.0366
k141_324731	0.5660	0.3289	0.1051
