seq_name	chromosome_score	plasmid_score	virus_score
k141_66402	0.5833	0.2084	0.2083
k141_461953	0.9223	0.0597	0.0179
k141_330102	0.1414	0.5631	0.2955
k141_66403	0.0924	0.6391	0.2685
k141_461954	0.3932	0.4700	0.1368
k141_264198	0.8671	0.1095	0.0234
k141_198221	0.7912	0.1495	0.0593
k141_461956	0.5644	0.2019	0.2337
k141_66404	0.2474	0.5715	0.1811
k141_330109	0.5737	0.2913	0.1351
k141_66407	0.0113	0.0181	0.9705
k141_198225	0.1235	0.8386	0.0380
k141_264201	0.1025	0.7403	0.1573
k141_458	0.9043	0.0702	0.0255
k141_132255	0.5264	0.3624	0.1112
k141_461960	0.0457	0.0595	0.8949
k141_330116	0.4090	0.4168	0.1742
k141_461964	0.2834	0.2291	0.4876
k141_330119	0.9302	0.0541	0.0157
k141_464	0.3957	0.3897	0.2146
k141_66415	0.5151	0.4237	0.0612
k141_264208	0.3919	0.2633	0.3448
k141_330122	0.6687	0.1633	0.1680
k141_66419	0.2666	0.2724	0.4609
k141_264210	0.1339	0.4829	0.3832
k141_396066	0.7625	0.1870	0.0505
k141_198231	0.9413	0.0424	0.0164
k141_465	0.2057	0.7360	0.0583
k141_66421	0.7669	0.1460	0.0871
k141_132267	0.0227	0.9234	0.0539
k141_396068	0.5943	0.3003	0.1054
k141_264213	0.0246	0.2149	0.7605
k141_198235	0.8561	0.0948	0.0492
k141_461973	0.4638	0.2561	0.2802
k141_330128	0.9001	0.0689	0.0310
k141_330129	0.1546	0.2278	0.6177
k141_466	0.8807	0.1013	0.0180
k141_198243	0.0661	0.7693	0.1645
k141_330135	0.1694	0.6423	0.1882
k141_396071	0.6944	0.2167	0.0889
k141_461983	0.7803	0.1266	0.0931
k141_66429	0.9349	0.0479	0.0172
k141_198245	0.4755	0.3426	0.1819
k141_132280	0.7522	0.1779	0.0699
k141_330140	0.5872	0.2773	0.1355
k141_66433	0.4323	0.4473	0.1203
k141_330142	0.2170	0.3049	0.4781
k141_396079	0.0696	0.7114	0.2190
k141_132283	0.9085	0.0694	0.0221
k141_198248	0.9352	0.0493	0.0155
k141_474	0.6476	0.2871	0.0654
k141_132285	0.0335	0.0729	0.8936
k141_461995	0.4295	0.3804	0.1900
k141_396080	0.2239	0.6769	0.0992
k141_66438	0.6595	0.2981	0.0423
k141_330148	0.7041	0.1549	0.1410
k141_132288	0.0662	0.5233	0.4106
k141_264242	0.2905	0.3068	0.4027
k141_461998	0.0468	0.8689	0.0843
k141_479	0.0032	0.9915	0.0053
k141_198252	0.2389	0.5672	0.1939
k141_132289	0.4359	0.4887	0.0754
k141_66440	0.5454	0.3502	0.1044
k141_481	0.6548	0.1885	0.1567
k141_462000	0.6810	0.1951	0.1240
k141_330152	0.0014	0.9938	0.0048
k141_396085	0.8690	0.1020	0.0291
k141_483	0.2477	0.1595	0.5928
k141_462002	0.9604	0.0274	0.0123
k141_330157	0.2692	0.5090	0.2219
k141_396086	0.0237	0.0212	0.9551
k141_198265	0.1229	0.6436	0.2335
k141_264252	0.2108	0.5715	0.2177
k141_132299	0.3564	0.4742	0.1694
k141_396087	0.0117	0.0179	0.9704
k141_490	0.0960	0.7219	0.1821
k141_396091	0.6542	0.1478	0.1980
k141_491	0.0162	0.0644	0.9195
k141_330164	0.2978	0.4571	0.2451
k141_462011	0.6687	0.1767	0.1546
k141_264260	0.6659	0.2426	0.0915
k141_66461	0.6153	0.3328	0.0519
k141_198266	0.2819	0.6467	0.0714
k141_396092	0.1468	0.2905	0.5627
k141_66462	0.5283	0.2949	0.1768
k141_462014	0.3901	0.3516	0.2583
k141_330169	0.3222	0.5750	0.1028
k141_462015	0.1463	0.2987	0.5550
k141_132300	0.8111	0.1542	0.0347
k141_396099	0.7840	0.1649	0.0511
k141_462018	0.7326	0.1913	0.0760
k141_198273	0.3215	0.4911	0.1873
k141_330171	0.2486	0.2308	0.5206
k141_396101	0.0787	0.5645	0.3567
k141_66465	0.9342	0.0511	0.0147
k141_462020	0.1771	0.2188	0.6041
k141_493	0.6663	0.2668	0.0669
k141_66466	0.1655	0.6855	0.1490
k141_264268	0.3471	0.5382	0.1147
k141_462021	0.7302	0.2333	0.0365
k141_132301	0.0446	0.1570	0.7984
k141_330178	0.4368	0.4145	0.1487
k141_462022	0.8214	0.1098	0.0688
k141_198277	0.2189	0.7535	0.0276
k141_499	0.5607	0.3942	0.0451
k141_132302	0.1761	0.6278	0.1960
k141_462025	0.3003	0.3231	0.3766
k141_396109	0.0409	0.8895	0.0696
k141_66468	0.0784	0.8899	0.0318
k141_198281	0.5572	0.3070	0.1358
k141_66470	0.3609	0.5147	0.1244
k141_505	0.3094	0.2097	0.4809
k141_264275	0.8605	0.0934	0.0462
k141_66471	0.1198	0.5760	0.3042
k141_132310	0.6416	0.2619	0.0966
k141_506	0.7636	0.1786	0.0578
k141_462029	0.8641	0.1019	0.0341
k141_198290	0.2769	0.4160	0.3071
k141_507	0.9486	0.0344	0.0170
k141_264279	0.5070	0.2812	0.2118
k141_396119	0.9511	0.0338	0.0151
k141_462032	0.7840	0.1032	0.1128
k141_396121	0.7534	0.2114	0.0352
k141_132319	0.4513	0.3237	0.2250
k141_198296	0.2093	0.5423	0.2484
k141_517	0.3822	0.4356	0.1822
k141_330194	0.3703	0.5361	0.0936
k141_198298	0.4889	0.3070	0.2041
k141_330196	0.6836	0.1841	0.1322
k141_264284	0.2772	0.6671	0.0557
k141_462042	0.0090	0.0204	0.9706
k141_198302	0.1304	0.4200	0.4495
k141_519	0.7124	0.2527	0.0349
k141_66478	0.0121	0.9785	0.0095
k141_462044	0.1164	0.1133	0.7703
k141_132322	0.2556	0.6478	0.0965
k141_198307	0.8537	0.0899	0.0565
k141_330197	0.9149	0.0639	0.0212
k141_132327	0.7353	0.1234	0.1414
k141_264290	0.9243	0.0562	0.0195
k141_528	0.7254	0.1605	0.1142
k141_264292	0.8597	0.1119	0.0284
k141_462050	0.7763	0.1540	0.0697
k141_531	0.1426	0.5197	0.3377
k141_132332	0.6114	0.2744	0.1142
k141_330206	0.3504	0.3574	0.2923
k141_198323	0.6960	0.2004	0.1035
k141_396125	0.0065	0.0105	0.9829
k141_534	0.4851	0.3463	0.1686
k141_132333	0.7487	0.1390	0.1124
k141_66482	0.3640	0.5903	0.0457
k141_264301	0.0819	0.8101	0.1079
k141_396128	0.4179	0.3429	0.2392
k141_330207	0.0567	0.8477	0.0956
k141_536	0.1882	0.6853	0.1265
k141_198327	0.0107	0.0143	0.9750
k141_132336	0.2314	0.6398	0.1287
k141_462063	0.2186	0.4068	0.3746
k141_396129	0.9347	0.0460	0.0194
k141_198329	0.2766	0.2783	0.4451
k141_198330	0.7734	0.1082	0.1184
k141_396131	0.6757	0.2581	0.0662
k141_264312	0.7797	0.1849	0.0354
k141_330209	0.9307	0.0469	0.0224
k141_462066	0.7950	0.0880	0.1170
k141_198332	0.2314	0.7097	0.0589
k141_66496	0.6236	0.2977	0.0787
k141_132350	0.9250	0.0527	0.0223
k141_330210	0.2126	0.7115	0.0759
k141_264316	0.1989	0.6829	0.1181
k141_66498	0.0480	0.6075	0.3445
k141_396141	0.0139	0.0183	0.9678
k141_541	0.9762	0.0174	0.0065
k141_396143	0.2642	0.4727	0.2631
k141_132351	0.7631	0.1465	0.0904
k141_132352	0.0731	0.7804	0.1466
k141_546	0.4021	0.3008	0.2971
k141_462081	0.2623	0.5834	0.1543
k141_198343	0.4872	0.3592	0.1536
k141_66506	0.9814	0.0133	0.0053
k141_264323	0.8558	0.1112	0.0330
k141_330211	0.7181	0.1955	0.0863
k141_396153	0.5896	0.2913	0.1191
k141_264325	0.1873	0.6458	0.1669
k141_132360	0.3912	0.4408	0.1680
k141_330213	0.7957	0.1338	0.0704
k141_198344	0.0075	0.0127	0.9798
k141_557	0.8551	0.0961	0.0488
k141_66516	0.0165	0.9694	0.0141
k141_132365	0.0497	0.0803	0.8700
k141_330216	0.8594	0.0995	0.0411
k141_264332	0.8940	0.0702	0.0358
k141_561	0.4566	0.4830	0.0604
k141_396165	0.1342	0.7817	0.0842
k141_198350	0.1823	0.6554	0.1623
k141_462093	0.6945	0.2156	0.0898
k141_562	0.5355	0.3716	0.0928
k141_330224	0.4043	0.3316	0.2641
k141_462094	0.0030	0.9798	0.0172
k141_198353	0.0308	0.0422	0.9270
k141_264333	0.3170	0.4453	0.2378
k141_462095	0.9352	0.0474	0.0173
k141_66523	0.9873	0.0094	0.0034
k141_132378	0.0131	0.0217	0.9652
k141_567	0.7627	0.1369	0.1004
k141_198357	0.9111	0.0648	0.0241
k141_568	0.7137	0.1255	0.1609
k141_264334	0.6204	0.3160	0.0636
k141_396175	0.1315	0.5218	0.3466
k141_132380	0.8927	0.0781	0.0292
k141_569	0.5737	0.2924	0.1339
k141_396176	0.1771	0.2852	0.5377
k141_330225	0.1540	0.7337	0.1122
k141_198361	0.8731	0.0679	0.0590
k141_264337	0.6854	0.1931	0.1215
k141_66529	0.5984	0.2624	0.1392
k141_198362	0.0102	0.0151	0.9747
k141_330228	0.0260	0.0340	0.9400
k141_66532	0.2505	0.2963	0.4532
k141_264340	0.9218	0.0626	0.0156
k141_396179	0.0134	0.0162	0.9704
k141_132383	0.7591	0.1730	0.0679
k141_330230	0.7677	0.2097	0.0227
k141_462101	0.9290	0.0509	0.0202
k141_576	0.0069	0.9813	0.0118
k141_198373	0.4578	0.3774	0.1648
k141_330235	0.0338	0.0516	0.9146
k141_462102	0.2397	0.6805	0.0798
k141_264351	0.8725	0.0968	0.0306
k141_132384	0.6971	0.2232	0.0798
k141_330236	0.3856	0.2825	0.3319
k141_396186	0.7934	0.1306	0.0760
k141_132386	0.5614	0.2166	0.2221
k141_577	0.8116	0.1631	0.0254
k141_396188	0.9093	0.0639	0.0269
k141_580	0.7773	0.1678	0.0550
k141_66550	0.7912	0.1096	0.0992
k141_330242	0.1092	0.6969	0.1939
k141_462105	0.7347	0.2200	0.0453
k141_264357	0.7983	0.1663	0.0354
k141_198385	0.2259	0.1194	0.6547
k141_582	0.1655	0.1570	0.6775
k141_66552	0.7808	0.1365	0.0828
k141_264358	0.4476	0.4539	0.0985
k141_396191	0.6221	0.2889	0.0889
k141_462107	0.9249	0.0511	0.0240
k141_132393	0.9322	0.0475	0.0203
k141_66555	0.3274	0.4514	0.2212
k141_587	0.3393	0.4308	0.2299
k141_396196	0.1636	0.5630	0.2734
k141_330251	0.2113	0.5350	0.2537
k141_589	0.1640	0.4945	0.3415
k141_462117	0.0334	0.0208	0.9459
k141_198398	0.5567	0.3753	0.0680
k141_396198	0.0241	0.1087	0.8671
k141_66562	0.9106	0.0696	0.0198
k141_132406	0.8477	0.1036	0.0487
k141_593	0.6455	0.1631	0.1913
k141_462120	0.3885	0.4581	0.1534
k141_66565	0.7530	0.1466	0.1004
k141_132409	0.5195	0.2142	0.2662
k141_330259	0.2626	0.6433	0.0941
k141_396202	0.3847	0.3374	0.2779
k141_264371	0.0014	0.9941	0.0046
k141_66566	0.3546	0.5928	0.0526
k141_198406	0.0027	0.9891	0.0082
k141_264373	0.0061	0.9913	0.0025
k141_330262	0.8727	0.1003	0.0270
k141_198408	0.4358	0.4216	0.1426
k141_132415	0.7352	0.2067	0.0581
k141_330263	0.9337	0.0461	0.0202
k141_198410	0.7874	0.1620	0.0506
k141_396211	0.3425	0.2243	0.4332
k141_132418	0.9275	0.0517	0.0209
k141_198413	0.5605	0.3120	0.1274
k141_330269	0.2347	0.3564	0.4090
k141_198416	0.9297	0.0504	0.0199
k141_66570	0.3715	0.4483	0.1801
k141_264387	0.8940	0.0861	0.0199
k141_330273	0.2985	0.3040	0.3975
k141_618	0.4338	0.3776	0.1887
k141_396213	0.1390	0.7919	0.0691
k141_66575	0.5012	0.2912	0.2075
k141_198420	0.5785	0.2564	0.1650
k141_462123	0.0067	0.0107	0.9826
k141_620	0.4121	0.3869	0.2010
k141_132429	0.8349	0.0972	0.0679
k141_198423	0.8152	0.1293	0.0555
k141_132432	0.4323	0.3769	0.1908
k141_66581	0.4695	0.4486	0.0819
k141_462127	0.7781	0.1870	0.0349
k141_132433	0.2712	0.3100	0.4188
k141_630	0.3171	0.2827	0.4002
k141_462129	0.9077	0.0746	0.0177
k141_396227	0.7772	0.1379	0.0848
k141_396228	0.2618	0.4307	0.3075
k141_462131	0.4122	0.3048	0.2829
k141_632	0.7127	0.2092	0.0781
k141_330294	0.2581	0.6400	0.1019
k141_198428	0.9639	0.0258	0.0102
k141_396229	0.9380	0.0419	0.0202
k141_132441	0.7412	0.1330	0.1258
k141_66594	0.7506	0.1360	0.1134
k141_396231	0.3541	0.2670	0.3789
k141_198432	0.4818	0.3250	0.1932
k141_132442	0.6672	0.1425	0.1903
k141_66595	0.8923	0.0821	0.0256
k141_462139	0.9165	0.0657	0.0178
k141_642	0.2541	0.2708	0.4751
k141_330300	0.6342	0.3151	0.0507
k141_396232	0.6429	0.2815	0.0755
k141_198438	0.0207	0.0334	0.9459
k141_330301	0.5891	0.1680	0.2429
k141_644	0.5460	0.1915	0.2625
k141_330302	0.0993	0.1515	0.7492
k141_66596	0.8926	0.0811	0.0263
k141_198442	0.7902	0.1626	0.0472
k141_462141	0.6926	0.2646	0.0428
k141_462142	0.3278	0.5983	0.0739
k141_396241	0.2241	0.3025	0.4734
k141_462143	0.4662	0.4457	0.0880
k141_652	0.2603	0.5924	0.1473
k141_330303	0.9205	0.0597	0.0198
k141_198448	0.8815	0.0869	0.0316
k141_396246	0.7657	0.1354	0.0989
k141_132464	0.3831	0.4799	0.1371
k141_330310	0.3314	0.3195	0.3491
k141_462152	0.2197	0.4681	0.3121
k141_659	0.2004	0.3577	0.4419
k141_198451	0.2226	0.2738	0.5037
k141_330313	0.0577	0.7828	0.1595
k141_396249	0.7149	0.1968	0.0883
k141_264409	0.8292	0.1105	0.0602
k141_66597	0.0253	0.0632	0.9115
k141_396257	0.7372	0.1676	0.0952
k141_330319	0.4707	0.4320	0.0972
k141_462154	0.7459	0.1953	0.0588
k141_330320	0.0326	0.0415	0.9259
k141_66600	0.9359	0.0493	0.0148
k141_662	0.1815	0.7777	0.0408
k141_330322	0.5477	0.3641	0.0882
k141_462155	0.0105	0.0216	0.9679
k141_66601	0.7028	0.2658	0.0314
k141_462157	0.3245	0.5915	0.0841
k141_264414	0.2429	0.6851	0.0720
k141_330325	0.3430	0.6013	0.0557
k141_396268	0.9362	0.0527	0.0111
k141_668	0.1498	0.1752	0.6751
k141_330332	0.4475	0.2498	0.3027
k141_669	0.6830	0.2060	0.1110
k141_396270	0.4294	0.3957	0.1749
k141_66612	0.9641	0.0288	0.0071
k141_66613	0.8880	0.0761	0.0359
k141_462162	0.6513	0.1518	0.1969
k141_676	0.2670	0.3980	0.3350
k141_396273	0.7833	0.1462	0.0704
k141_132467	0.6062	0.3221	0.0717
k141_330337	0.0067	0.0109	0.9824
k141_679	0.0353	0.0247	0.9400
k141_264417	0.9142	0.0494	0.0365
k141_66619	0.7374	0.1863	0.0763
k141_330338	0.2303	0.3345	0.4352
k141_132470	0.8939	0.0742	0.0319
k141_198454	0.9632	0.0253	0.0115
k141_330339	0.0059	0.9840	0.0101
k141_396285	0.8869	0.0830	0.0302
k141_685	0.9608	0.0277	0.0115
k141_132472	0.3032	0.5028	0.1940
k141_264424	0.8997	0.0654	0.0349
k141_66626	0.9427	0.0408	0.0165
k141_688	0.5323	0.3103	0.1573
k141_462177	0.9621	0.0270	0.0109
k141_330344	0.0579	0.0474	0.8946
k141_462179	0.3679	0.4431	0.1890
k141_66631	0.4656	0.3547	0.1797
k141_264431	0.5475	0.2799	0.1726
k141_462180	0.1892	0.6095	0.2013
k141_132479	0.0116	0.0201	0.9683
k141_330351	0.6494	0.2037	0.1469
k141_132482	0.6847	0.1759	0.1394
k141_66635	0.1544	0.3421	0.5035
k141_330353	0.8303	0.1238	0.0458
k141_198455	0.7585	0.1921	0.0494
k141_702	0.1563	0.1305	0.7132
k141_462189	0.5525	0.0820	0.3656
k141_66637	0.9638	0.0259	0.0103
k141_132483	0.7617	0.2035	0.0349
k141_264444	0.0086	0.0174	0.9741
k141_705	0.7462	0.1158	0.1380
k141_330363	0.4680	0.3793	0.1527
k141_132489	0.0114	0.0168	0.9718
k141_462193	0.9129	0.0648	0.0223
k141_711	0.8791	0.0708	0.0501
k141_66645	0.1347	0.4644	0.4009
k141_462194	0.3532	0.3679	0.2789
k141_66648	0.6960	0.1889	0.1150
k141_716	0.7239	0.2211	0.0550
k141_396289	0.9508	0.0355	0.0137
k141_462197	0.8955	0.0783	0.0262
k141_132495	0.0371	0.4270	0.5359
k141_330375	0.0643	0.8616	0.0741
k141_396290	0.4457	0.3423	0.2119
k141_720	0.9137	0.0597	0.0266
k141_462198	0.1115	0.2172	0.6713
k141_330379	0.2314	0.2719	0.4967
k141_132499	0.1847	0.1844	0.6309
k141_264471	0.1854	0.3764	0.4382
k141_198463	0.4530	0.4555	0.0916
k141_725	0.1655	0.4104	0.4241
k141_462199	0.5056	0.3665	0.1278
k141_396293	0.8767	0.0934	0.0299
k141_330386	0.7140	0.1315	0.1545
k141_264474	0.4276	0.4194	0.1530
k141_462201	0.7896	0.1037	0.1067
k141_66655	0.9203	0.0581	0.0216
k141_198466	0.6187	0.2081	0.1732
k141_66656	0.8277	0.1321	0.0402
k141_729	0.1368	0.1358	0.7275
k141_396297	0.9695	0.0217	0.0087
k141_462204	0.0122	0.0171	0.9707
k141_264476	0.4685	0.2763	0.2552
k141_396298	0.6695	0.2212	0.1093
k141_66658	0.4670	0.4718	0.0612
k141_198470	0.7341	0.1509	0.1149
k141_198471	0.0078	0.0114	0.9808
k141_462207	0.8563	0.1134	0.0303
k141_198472	0.2816	0.2995	0.4188
k141_734	0.7923	0.1218	0.0859
k141_264480	0.8539	0.1128	0.0333
k141_330404	0.4607	0.3499	0.1893
k141_66664	0.7239	0.1828	0.0933
k141_66665	0.7909	0.1478	0.0613
k141_264484	0.7789	0.1735	0.0476
k141_198481	0.9423	0.0366	0.0211
k141_462213	0.5991	0.2054	0.1955
k141_739	0.4349	0.3717	0.1934
k141_264486	0.0250	0.9524	0.0226
k141_264487	0.6917	0.1887	0.1196
k141_396312	0.4197	0.5190	0.0613
k141_132512	0.5485	0.4050	0.0465
k141_66666	0.6257	0.2674	0.1069
k141_264489	0.0286	0.0950	0.8765
k141_462218	0.9233	0.0537	0.0230
k141_396314	0.1752	0.2050	0.6198
k141_330416	0.0648	0.8891	0.0461
k141_396315	0.9530	0.0363	0.0107
k141_132520	0.6151	0.2709	0.1140
k141_742	0.8085	0.1439	0.0475
k141_264497	0.3712	0.3774	0.2514
k141_462227	0.0114	0.0270	0.9616
k141_330426	0.9252	0.0536	0.0212
k141_744	0.0364	0.2238	0.7398
k141_132524	0.9001	0.0706	0.0293
k141_396318	0.2164	0.6883	0.0953
k141_198494	0.6230	0.3139	0.0630
k141_132526	0.2809	0.4852	0.2339
k141_462232	0.6777	0.1853	0.1371
k141_396322	0.0038	0.9825	0.0137
k141_747	0.7044	0.1979	0.0978
k141_462233	0.9127	0.0640	0.0234
k141_132529	0.8072	0.1168	0.0760
k141_66681	0.7191	0.2032	0.0777
k141_330433	0.0712	0.7328	0.1961
k141_750	0.9620	0.0259	0.0120
k141_198502	0.1405	0.7289	0.1306
k141_264500	0.9341	0.0544	0.0116
k141_751	0.8811	0.0445	0.0744
k141_132536	0.5608	0.2141	0.2251
k141_462240	0.9078	0.0550	0.0372
k141_66685	0.5199	0.4233	0.0568
k141_462242	0.8754	0.0869	0.0378
k141_198511	0.7141	0.1329	0.1529
k141_754	0.2110	0.6638	0.1252
k141_198513	0.4685	0.3249	0.2066
k141_462245	0.6893	0.2411	0.0696
k141_396341	0.6093	0.1545	0.2362
k141_758	0.8187	0.1314	0.0499
k141_132538	0.0042	0.9920	0.0038
k141_66692	0.4490	0.3195	0.2315
k141_396342	0.6253	0.2466	0.1281
k141_264515	0.0113	0.0186	0.9700
k141_462247	0.6766	0.2580	0.0654
k141_330451	0.5026	0.4296	0.0678
k141_132540	0.7916	0.1821	0.0263
k141_66695	0.1126	0.2565	0.6310
k141_462248	0.9798	0.0148	0.0054
k141_396346	0.6353	0.2614	0.1033
k141_132541	0.4227	0.2643	0.3129
k141_264517	0.2090	0.7248	0.0662
k141_66701	0.1523	0.7061	0.1416
k141_330457	0.9401	0.0418	0.0181
k141_132549	0.3563	0.4261	0.2176
k141_396352	0.9608	0.0282	0.0110
k141_774	0.8092	0.1401	0.0507
k141_132550	0.4127	0.3952	0.1921
k141_66709	0.3394	0.3799	0.2807
k141_198531	0.0303	0.0389	0.9308
k141_462264	0.6698	0.2358	0.0944
k141_264521	0.8659	0.1061	0.0280
k141_330461	0.0270	0.0388	0.9341
k141_779	0.1295	0.1466	0.7240
k141_781	0.1405	0.5270	0.3325
k141_132553	0.0278	0.9497	0.0225
k141_396357	0.0552	0.8387	0.1060
k141_66717	0.8200	0.1417	0.0383
k141_462265	0.5159	0.3436	0.1405
k141_330467	0.0154	0.0221	0.9625
k141_66718	0.7314	0.1919	0.0767
k141_264532	0.3463	0.4085	0.2451
k141_462266	0.0066	0.9764	0.0170
k141_198547	0.4681	0.3861	0.1457
k141_66721	0.6410	0.2141	0.1450
k141_330472	0.2624	0.5277	0.2099
k141_132561	0.1533	0.6055	0.2412
k141_264533	0.5501	0.3502	0.0997
k141_66725	0.6283	0.2443	0.1274
k141_198550	0.8231	0.1370	0.0399
k141_132564	0.0065	0.9809	0.0125
k141_264534	0.3056	0.4325	0.2619
k141_396363	0.9620	0.0261	0.0119
k141_330479	0.6198	0.1993	0.1809
k141_790	0.9517	0.0351	0.0132
k141_462279	0.6269	0.2481	0.1250
k141_264540	0.5859	0.3145	0.0996
k141_330481	0.8939	0.0834	0.0228
k141_462282	0.8183	0.1358	0.0458
k141_198552	0.9712	0.0204	0.0085
k141_797	0.2498	0.6321	0.1182
k141_396373	0.3225	0.4518	0.2257
k141_198553	0.9137	0.0524	0.0339
k141_264542	0.5306	0.3862	0.0832
k141_132576	0.7008	0.1325	0.1667
k141_396376	0.7210	0.2414	0.0376
k141_803	0.4996	0.2738	0.2265
k141_198557	0.5527	0.2928	0.1545
k141_264551	0.8030	0.1568	0.0402
k141_462294	0.8930	0.0743	0.0327
k141_198561	0.8270	0.1233	0.0497
k141_264552	0.0830	0.0696	0.8474
k141_198562	0.5224	0.3201	0.1575
k141_330503	0.6693	0.2065	0.1242
k141_132579	0.3437	0.5860	0.0703
k141_66732	0.7898	0.1726	0.0376
k141_462296	0.4452	0.4226	0.1321
k141_814	0.7071	0.1605	0.1324
k141_198567	0.6281	0.2658	0.1060
k141_815	0.4184	0.3423	0.2393
k141_396382	0.0278	0.9419	0.0304
k141_264557	0.6876	0.2276	0.0848
k141_462306	0.2641	0.0513	0.6846
k141_816	0.5904	0.3426	0.0670
k141_396384	0.4553	0.3822	0.1624
k141_66737	0.9464	0.0353	0.0183
k141_132589	0.0014	0.9937	0.0048
k141_817	0.5882	0.2435	0.1683
k141_330508	0.8776	0.1005	0.0219
k141_396385	0.4892	0.2839	0.2270
k141_818	0.3388	0.4136	0.2476
k141_264560	0.0321	0.9047	0.0632
k141_819	0.0070	0.0125	0.9806
k141_462314	0.0242	0.0410	0.9348
k141_66743	0.2639	0.2730	0.4631
k141_198571	0.3122	0.4653	0.2224
k141_66745	0.7452	0.1915	0.0632
k141_462316	0.4248	0.4632	0.1119
k141_264566	0.2190	0.5998	0.1812
k141_66748	0.7028	0.1183	0.1789
k141_198577	0.5517	0.3438	0.1046
k141_330519	0.4447	0.4000	0.1554
k141_821	0.0025	0.9910	0.0065
k141_462321	0.0011	0.9952	0.0037
k141_264578	0.3567	0.4954	0.1479
k141_396403	0.2465	0.5564	0.1970
k141_66756	0.1150	0.0976	0.7874
k141_462322	0.1815	0.2096	0.6089
k141_132616	0.7136	0.2073	0.0792
k141_462323	0.2860	0.5440	0.1700
k141_396404	0.2190	0.7173	0.0637
k141_827	0.6284	0.2634	0.1082
k141_132617	0.0296	0.1295	0.8409
k141_330526	0.0708	0.8849	0.0443
k141_462328	0.4560	0.1886	0.3554
k141_198584	0.0079	0.0164	0.9758
k141_66762	0.3249	0.3529	0.3222
k141_264579	0.9334	0.0466	0.0200
k141_462331	0.0024	0.9922	0.0054
k141_836	0.0187	0.0665	0.9148
k141_198589	0.3235	0.3436	0.3329
k141_66764	0.0032	0.9907	0.0060
k141_838	0.8828	0.0926	0.0246
k141_132627	0.0331	0.1363	0.8306
k141_396409	0.0019	0.9920	0.0061
k141_264587	0.2583	0.2889	0.4528
k141_840	0.9097	0.0722	0.0182
k141_198591	0.0038	0.9825	0.0137
k141_330546	0.2039	0.1852	0.6109
k141_462333	0.1009	0.8094	0.0898
k141_264592	0.2895	0.3091	0.4014
k141_132634	0.2571	0.6414	0.1015
k141_66765	0.0011	0.9953	0.0036
k141_462337	0.2503	0.1721	0.5776
k141_330551	0.1676	0.1567	0.6757
k141_845	0.8279	0.1170	0.0551
k141_264593	0.9350	0.0470	0.0180
k141_846	0.9324	0.0471	0.0205
k141_330552	0.7623	0.1518	0.0859
k141_198606	0.4608	0.4335	0.1057
k141_848	0.9370	0.0513	0.0118
k141_132635	0.7713	0.1839	0.0448
k141_462345	0.6598	0.2646	0.0757
k141_264598	0.9544	0.0349	0.0107
k141_264599	0.5153	0.4587	0.0260
k141_396423	0.6239	0.3305	0.0456
k141_132641	0.1118	0.1046	0.7837
k141_462351	0.8880	0.0797	0.0323
k141_330557	0.7002	0.1957	0.1041
k141_198615	0.9387	0.0435	0.0179
k141_856	0.8440	0.1126	0.0434
k141_264605	0.6580	0.2279	0.1141
k141_462354	0.0596	0.0565	0.8838
k141_330560	0.0385	0.0551	0.9063
k141_132644	0.2671	0.6335	0.0994
k141_198617	0.8232	0.1255	0.0513
k141_860	0.7221	0.1777	0.1002
k141_66785	0.7878	0.1905	0.0217
k141_264607	0.8786	0.0990	0.0224
k141_462356	0.1446	0.1701	0.6853
k141_198620	0.5845	0.1869	0.2286
k141_66786	0.0101	0.0140	0.9758
k141_330564	0.5810	0.3608	0.0582
k141_132652	0.6214	0.1947	0.1839
k141_462358	0.0017	0.9932	0.0051
k141_871	0.5709	0.2798	0.1493
k141_198626	0.3775	0.4805	0.1421
k141_132654	0.6615	0.2289	0.1096
k141_462360	0.2395	0.6591	0.1014
k141_132655	0.4950	0.1354	0.3696
k141_198629	0.0654	0.9161	0.0185
k141_264614	0.0022	0.9943	0.0035
k141_132656	0.7493	0.1306	0.1201
k141_198634	0.5587	0.1364	0.3049
k141_264617	0.3220	0.5878	0.0902
k141_462368	0.8778	0.0945	0.0276
k141_330581	0.7945	0.0962	0.1093
k141_132669	0.7197	0.1971	0.0832
k141_264622	0.7915	0.1409	0.0675
k141_330585	0.8518	0.1053	0.0429
k141_198637	0.0078	0.0244	0.9678
k141_462374	0.0653	0.2393	0.6955
k141_895	0.4229	0.1814	0.3958
k141_330588	0.7495	0.1630	0.0875
k141_132673	0.2444	0.6702	0.0854
k141_198639	0.1204	0.6561	0.2235
k141_330594	0.1589	0.0497	0.7914
k141_264633	0.8808	0.0927	0.0265
k141_132677	0.6923	0.2145	0.0932
k141_898	0.5635	0.3569	0.0797
k141_198645	0.9497	0.0352	0.0151
k141_132679	0.6187	0.2260	0.1553
k141_330600	0.2043	0.4390	0.3566
k141_462387	0.9470	0.0375	0.0155
k141_396429	0.8087	0.1391	0.0522
k141_396430	0.4543	0.1947	0.3511
k141_904	0.2257	0.6593	0.1150
k141_330602	0.6698	0.2564	0.0738
k141_264637	0.0662	0.8774	0.0564
k141_905	0.5988	0.2687	0.1324
k141_462390	0.9388	0.0435	0.0177
k141_462391	0.4220	0.4568	0.1212
k141_66812	0.7385	0.2080	0.0535
