seq_name	chromosome_score	plasmid_score	virus_score
k141_140461	0.8853	0.0907	0.0240
k141_239	0.6853	0.2397	0.0750
k141_491171	0.8902	0.0831	0.0267
k141_421089	0.9471	0.0383	0.0146
k141_491173	0.0275	0.0321	0.9405
k141_245	0.9200	0.0672	0.0128
k141_70368	0.9589	0.0291	0.0121
k141_491174	0.3174	0.5154	0.1672
k141_421092	0.3578	0.4603	0.1819
k141_247	0.9399	0.0464	0.0137
k141_280862	0.9683	0.0241	0.0076
k141_491179	0.9472	0.0348	0.0180
k141_140463	0.9322	0.0529	0.0150
k141_280863	0.1076	0.7124	0.1800
k141_491180	0.5598	0.2679	0.1723
k141_140468	0.5528	0.3175	0.1297
k141_70381	0.8607	0.0934	0.0459
k141_491186	0.3591	0.3634	0.2774
k141_70384	0.9158	0.0648	0.0194
k141_491187	0.9583	0.0312	0.0105
k141_70385	0.8150	0.1154	0.0696
k141_280864	0.9780	0.0156	0.0064
k141_421115	0.4840	0.1783	0.3377
k141_491191	0.7393	0.1249	0.1358
k141_421116	0.5302	0.3835	0.0863
k141_280867	0.9432	0.0428	0.0140
k141_70387	0.8033	0.1327	0.0640
k141_350887	0.9670	0.0225	0.0105
k141_491193	0.5287	0.1105	0.3608
k141_421118	0.7682	0.1851	0.0466
k141_280869	0.3131	0.4575	0.2294
k141_491196	0.1584	0.1299	0.7117
k141_421121	0.0219	0.0201	0.9580
k141_280871	0.5559	0.2853	0.1588
k141_140469	0.0069	0.0126	0.9804
k141_421124	0.0248	0.0621	0.9130
k141_350896	0.7841	0.1796	0.0363
k141_140473	0.2498	0.0347	0.7155
k141_421125	0.9050	0.0739	0.0212
k141_491200	0.9488	0.0374	0.0138
k141_140475	0.6999	0.1508	0.1493
k141_251	0.0086	0.0160	0.9754
k141_350898	0.2045	0.5949	0.2006
k141_70393	0.9676	0.0227	0.0097
k141_421126	0.4482	0.1990	0.3528
k141_252	0.5324	0.3439	0.1237
k141_491202	0.8437	0.1201	0.0362
k141_421128	0.6331	0.3233	0.0435
k141_256	0.7354	0.1256	0.1390
k141_421129	0.2083	0.3008	0.4909
k141_280872	0.9516	0.0376	0.0108
k141_350906	0.7021	0.1832	0.1147
k141_140480	0.9203	0.0565	0.0232
k141_491207	0.4061	0.2617	0.3322
k141_280875	0.9210	0.0587	0.0203
k141_258	0.4031	0.2936	0.3034
k141_491209	0.6142	0.1898	0.1961
k141_70402	0.7794	0.1940	0.0266
k141_140483	0.7874	0.1670	0.0456
k141_259	0.0337	0.0357	0.9306
k141_350911	0.4605	0.4221	0.1174
k141_421131	0.9382	0.0444	0.0174
k141_70403	0.0337	0.0307	0.9356
k141_70406	0.8199	0.1252	0.0549
k141_140486	0.0095	0.0159	0.9747
k141_263	0.0074	0.0134	0.9792
k141_280879	0.1131	0.3684	0.5185
k141_491213	0.8959	0.0795	0.0246
k141_210766	0.9425	0.0408	0.0166
k141_70407	0.6877	0.1751	0.1372
k141_280881	0.5472	0.3704	0.0824
k141_210767	0.9264	0.0477	0.0258
k141_140489	0.9006	0.0723	0.0271
k141_491216	0.9222	0.0601	0.0177
k141_70409	0.9287	0.0550	0.0164
k141_268	0.9696	0.0239	0.0065
k141_140491	0.7937	0.1399	0.0664
k141_421132	0.9591	0.0294	0.0115
k141_269	0.4367	0.4135	0.1499
k141_491219	0.3246	0.2891	0.3863
k141_140493	0.0349	0.0349	0.9302
k141_421133	0.8559	0.0986	0.0455
k141_491220	0.7221	0.2320	0.0458
k141_421134	0.7598	0.1452	0.0950
k141_280889	0.0946	0.1151	0.7902
k141_271	0.0128	0.0193	0.9678
k141_350919	0.9259	0.0541	0.0201
k141_140497	0.1390	0.2047	0.6563
k141_70410	0.9810	0.0138	0.0052
k141_280893	0.6416	0.2864	0.0719
k141_140498	0.8670	0.0995	0.0335
k141_350922	0.0352	0.0314	0.9334
k141_210770	0.8472	0.0999	0.0529
k141_274	0.5495	0.2915	0.1589
k141_491226	0.8742	0.1023	0.0235
k141_280895	0.0894	0.6009	0.3097
k141_140500	0.8094	0.1656	0.0250
k141_280896	0.1948	0.4023	0.4029
k141_70418	0.2555	0.4998	0.2447
k141_210773	0.9163	0.0678	0.0158
k141_140503	0.4740	0.3646	0.1614
k141_350923	0.0103	0.0171	0.9726
k141_276	0.3162	0.5731	0.1107
k141_70419	0.4648	0.3471	0.1881
k141_491229	0.9655	0.0239	0.0107
k141_210775	0.6589	0.2180	0.1231
k141_70420	0.4999	0.4489	0.0512
k141_421149	0.8054	0.1559	0.0387
k141_140505	0.9315	0.0536	0.0149
k141_280903	0.6478	0.1914	0.1608
k141_70422	0.3970	0.3937	0.2093
k141_278	0.9126	0.0581	0.0293
k141_70424	0.8178	0.1107	0.0715
k141_280905	0.2760	0.5036	0.2204
k141_210778	0.7701	0.1619	0.0681
k141_421156	0.6057	0.2157	0.1786
k141_280907	0.8929	0.0785	0.0285
k141_350934	0.5106	0.3764	0.1130
k141_421157	0.5425	0.0573	0.4002
k141_140510	0.0077	0.0134	0.9789
k141_284	0.9382	0.0471	0.0147
k141_280910	0.5278	0.0347	0.4374
k141_350937	0.8934	0.0846	0.0219
k141_285	0.4817	0.3156	0.2027
k141_491230	0.9802	0.0144	0.0054
k141_140515	0.9633	0.0263	0.0104
k141_350939	0.6367	0.2408	0.1226
k141_421164	0.2816	0.4598	0.2586
k141_70436	0.0499	0.0447	0.9054
k141_491234	0.7121	0.1844	0.1036
k141_280911	0.9569	0.0281	0.0149
k141_70438	0.1388	0.2696	0.5916
k141_350949	0.5194	0.1917	0.2889
k141_491235	0.9160	0.0550	0.0290
k141_280917	0.5236	0.3029	0.1734
k141_287	0.9615	0.0271	0.0114
k141_280918	0.9503	0.0347	0.0150
k141_421174	0.9177	0.0613	0.0211
k141_70440	0.8780	0.0869	0.0351
k141_491236	0.4584	0.4251	0.1165
k141_350950	0.6619	0.2327	0.1054
k141_140518	0.9648	0.0240	0.0112
k141_491237	0.7798	0.1342	0.0861
k141_350951	0.5444	0.2738	0.1818
k141_70441	0.9021	0.0620	0.0360
k141_280923	0.2099	0.2624	0.5277
k141_350952	0.3177	0.2850	0.3974
k141_491241	0.6373	0.2134	0.1493
k141_70442	0.0203	0.0353	0.9445
k141_280927	0.2909	0.2788	0.4304
k141_491243	0.8846	0.0907	0.0247
k141_297	0.9617	0.0274	0.0109
k141_140525	0.7377	0.2052	0.0570
k141_70446	0.1665	0.3264	0.5070
k141_280929	0.3328	0.5701	0.0972
k141_350961	0.2165	0.0760	0.7075
k141_491246	0.9429	0.0397	0.0175
k141_140526	0.0383	0.0762	0.8855
k141_421188	0.3133	0.5397	0.1469
k141_491247	0.5967	0.2531	0.1502
k141_70447	0.3818	0.3405	0.2778
k141_350963	0.1133	0.7445	0.1422
k141_299	0.8453	0.1184	0.0363
k141_491248	0.8670	0.1073	0.0256
k141_140528	0.7387	0.2056	0.0557
k141_421190	0.7783	0.0946	0.1271
k141_301	0.1310	0.7032	0.1658
k141_70453	0.9545	0.0365	0.0091
k141_140530	0.4868	0.3616	0.1516
k141_350970	0.1521	0.2506	0.5973
k141_304	0.5571	0.2942	0.1487
k141_70455	0.5633	0.2217	0.2151
k141_280932	0.9442	0.0413	0.0145
k141_140531	0.0097	0.0154	0.9749
k141_421198	0.8594	0.0959	0.0447
k141_280934	0.9246	0.0551	0.0203
k141_421200	0.9311	0.0441	0.0248
k141_491250	0.8951	0.0805	0.0245
k141_70462	0.2339	0.5234	0.2428
k141_350974	0.9656	0.0244	0.0100
k141_307	0.7019	0.1503	0.1479
k141_491253	0.6219	0.2018	0.1764
k141_140532	0.9494	0.0373	0.0133
k141_70465	0.7819	0.1388	0.0793
k141_280941	0.8943	0.0773	0.0284
k141_350978	0.7239	0.1263	0.1499
k141_308	0.9283	0.0541	0.0177
k141_70466	0.4642	0.4303	0.1056
k141_350982	0.9453	0.0403	0.0145
k141_70467	0.4526	0.2622	0.2852
k141_350983	0.7404	0.2265	0.0331
k141_280946	0.9474	0.0365	0.0161
k141_491259	0.0118	0.0191	0.9691
k141_140533	0.9820	0.0118	0.0061
k141_350986	0.3888	0.1828	0.4284
k141_491261	0.8952	0.0478	0.0570
k141_140535	0.0091	0.0171	0.9738
k141_70468	0.0293	0.8526	0.1181
k141_350989	0.5770	0.1437	0.2792
k141_280955	0.9606	0.0294	0.0101
k141_140541	0.6525	0.1324	0.2150
k141_70471	0.5423	0.2831	0.1746
k141_280957	0.4825	0.4262	0.0913
k141_421201	0.9826	0.0124	0.0050
k141_140542	0.2217	0.7420	0.0362
k141_324	0.9836	0.0119	0.0045
k141_491269	0.6137	0.3459	0.0403
k141_421203	0.6912	0.2033	0.1055
k141_280959	0.8243	0.1232	0.0525
k141_70474	0.2127	0.5211	0.2662
k141_491271	0.0131	0.0179	0.9690
k141_326	0.0251	0.0485	0.9265
k141_491272	0.7857	0.1537	0.0605
k141_70476	0.9441	0.0378	0.0182
k141_491275	0.7752	0.1032	0.1216
k141_421210	0.9016	0.0767	0.0217
k141_70481	0.8541	0.1163	0.0296
k141_140543	0.9474	0.0376	0.0150
k141_421213	0.2741	0.4211	0.3049
k141_350999	0.8261	0.0562	0.1178
k141_70483	0.7175	0.2407	0.0419
k141_280963	0.9627	0.0248	0.0125
k141_351003	0.1105	0.0381	0.8513
k141_140545	0.8200	0.1107	0.0692
k141_421216	0.0706	0.1542	0.7751
k141_140547	0.7591	0.1116	0.1293
k141_491283	0.9609	0.0259	0.0133
k141_280967	0.5923	0.2959	0.1118
k141_421222	0.5097	0.1910	0.2992
k141_491285	0.7610	0.1708	0.0682
k141_351006	0.6867	0.2719	0.0414
k141_421224	0.5919	0.1704	0.2378
k141_491287	0.9246	0.0571	0.0182
k141_421226	0.8167	0.1132	0.0700
k141_351009	0.6504	0.1904	0.1591
k141_491291	0.0394	0.2023	0.7583
k141_280969	0.6308	0.2025	0.1667
k141_421228	0.0190	0.0178	0.9632
k141_70501	0.8831	0.0676	0.0493
k141_351014	0.9474	0.0340	0.0186
k141_491292	0.0567	0.0753	0.8680
k141_140559	0.9618	0.0258	0.0124
k141_280973	0.7256	0.1749	0.0996
k141_491293	0.7340	0.1198	0.1462
k141_351016	0.3630	0.0851	0.5520
k141_421234	0.2432	0.1751	0.5816
k141_421235	0.3798	0.4372	0.1830
k141_491298	0.8625	0.0881	0.0494
k141_351018	0.7871	0.1016	0.1114
k141_421238	0.7211	0.2049	0.0740
k141_280974	0.8743	0.0835	0.0422
k141_351019	0.7429	0.1475	0.1097
k141_140567	0.9482	0.0372	0.0146
k141_351021	0.9305	0.0521	0.0174
k141_351022	0.6517	0.2377	0.1106
k141_280979	0.7951	0.1288	0.0761
k141_421241	0.7991	0.1006	0.1002
k141_140568	0.6021	0.3138	0.0841
k141_421244	0.5103	0.2157	0.2740
k141_491313	0.2463	0.2670	0.4867
k141_421245	0.2702	0.5226	0.2072
k141_280986	0.1707	0.3574	0.4719
k141_351028	0.2815	0.0625	0.6560
k141_421246	0.4647	0.3273	0.2081
k141_280991	0.3294	0.0921	0.5784
k141_421249	0.9369	0.0475	0.0156
k141_280992	0.5572	0.2447	0.1981
k141_491317	0.5400	0.2978	0.1622
k141_421250	0.6460	0.1837	0.1703
k141_327	0.9354	0.0446	0.0200
k141_280995	0.5898	0.2806	0.1296
k141_491319	0.8471	0.1054	0.0475
k141_140584	0.8206	0.1313	0.0482
k141_351038	0.0729	0.7762	0.1509
k141_140585	0.0265	0.0231	0.9503
k141_421254	0.7628	0.1375	0.0997
k141_491322	0.0492	0.7211	0.2298
k141_421255	0.7895	0.1204	0.0901
k141_281004	0.3043	0.2072	0.4884
k141_70504	0.9719	0.0193	0.0089
k141_140591	0.8230	0.1199	0.0571
k141_491323	0.9119	0.0706	0.0175
k141_351047	0.3934	0.4414	0.1652
k141_70505	0.1448	0.2025	0.6527
k141_491324	0.4460	0.3947	0.1593
k141_281006	0.4325	0.3902	0.1773
k141_421256	0.7610	0.1274	0.1116
k141_351050	0.2457	0.2017	0.5525
k141_491325	0.1452	0.7600	0.0948
k141_421257	0.9568	0.0311	0.0121
k141_281008	0.0376	0.0523	0.9101
k141_351057	0.5764	0.2412	0.1824
k141_491331	0.8054	0.1072	0.0874
k141_70516	0.4937	0.2602	0.2461
k141_281011	0.7420	0.1259	0.1322
k141_140592	0.0109	0.0335	0.9556
k141_328	0.9458	0.0390	0.0152
k141_281012	0.7377	0.1543	0.1079
k141_491333	0.6183	0.2075	0.1742
k141_421265	0.9407	0.0404	0.0189
k141_351062	0.5567	0.3459	0.0974
k141_421266	0.3722	0.3349	0.2928
k141_281013	0.8686	0.1024	0.0290
k141_351065	0.1173	0.5242	0.3585
k141_70526	0.0875	0.3497	0.5628
k141_140593	0.9793	0.0148	0.0059
k141_281015	0.9539	0.0333	0.0128
k141_421271	0.3610	0.4649	0.1740
k141_334	0.5383	0.3424	0.1193
k141_491337	0.9511	0.0354	0.0135
k141_351069	0.6543	0.1647	0.1810
k141_421272	0.9460	0.0405	0.0136
k141_70530	0.1146	0.2049	0.6805
k141_281020	0.4686	0.2734	0.2580
k141_491341	0.3602	0.3741	0.2658
k141_351073	0.4605	0.3488	0.1906
k141_281022	0.7289	0.1130	0.1581
k141_421273	0.3127	0.5391	0.1482
k141_70533	0.8864	0.0848	0.0288
k141_70535	0.9240	0.0564	0.0196
k141_351077	0.9809	0.0136	0.0055
k141_421275	0.5540	0.3586	0.0875
k141_281030	0.8439	0.0996	0.0565
k141_343	0.0439	0.1209	0.8351
k141_70536	0.5282	0.3224	0.1494
k141_351080	0.6389	0.1746	0.1865
k141_491345	0.9738	0.0187	0.0075
k141_70538	0.7339	0.1633	0.1028
k141_281034	0.1080	0.5718	0.3202
k141_140594	0.5993	0.3341	0.0666
k141_421279	0.9279	0.0574	0.0147
k141_281035	0.9575	0.0318	0.0106
k141_140596	0.9709	0.0204	0.0086
k141_348	0.2196	0.5506	0.2299
k141_281038	0.4712	0.3639	0.1650
k141_140599	0.5611	0.4015	0.0374
k141_70545	0.0969	0.0864	0.8167
k141_140601	0.7746	0.1597	0.0657
k141_354	0.7194	0.1840	0.0966
k141_351084	0.9195	0.0592	0.0213
k141_70547	0.6610	0.2729	0.0661
k141_421280	0.9700	0.0219	0.0081
k141_421281	0.7615	0.1493	0.0892
k141_351085	0.9463	0.0356	0.0181
k141_421282	0.2262	0.4400	0.3337
k141_351086	0.4515	0.4467	0.1018
k141_491347	0.9431	0.0412	0.0156
k141_140606	0.6588	0.2667	0.0745
k141_491348	0.6137	0.2488	0.1375
k141_351088	0.4451	0.3887	0.1662
k141_70548	0.9498	0.0340	0.0162
k141_140609	0.1885	0.6052	0.2064
k141_351089	0.1348	0.1468	0.7184
k141_70550	0.6638	0.1766	0.1596
k141_140611	0.5577	0.2497	0.1926
k141_421287	0.9142	0.0656	0.0202
k141_210780	0.9320	0.0483	0.0197
k141_140612	0.9517	0.0378	0.0105
k141_351095	0.1108	0.0446	0.8446
k141_363	0.9640	0.0260	0.0100
k141_421289	0.8919	0.0651	0.0430
k141_140613	0.1724	0.7493	0.0782
k141_70551	0.8783	0.0922	0.0295
k141_491360	0.4507	0.2604	0.2889
k141_491361	0.5744	0.2541	0.1714
k141_351097	0.8120	0.1146	0.0735
k141_421292	0.9034	0.0775	0.0191
k141_140619	0.4339	0.2899	0.2763
k141_351100	0.6398	0.2258	0.1344
k141_421294	0.0231	0.0225	0.9545
k141_70553	0.8820	0.0898	0.0282
k141_364	0.5895	0.1408	0.2697
k141_491369	0.9453	0.0416	0.0131
k141_351106	0.5600	0.2603	0.1798
k141_70555	0.4398	0.3008	0.2594
k141_421300	0.9014	0.0732	0.0254
k141_140626	0.0394	0.5798	0.3807
k141_140627	0.5852	0.2013	0.2134
k141_351108	0.9349	0.0498	0.0153
k141_366	0.9711	0.0205	0.0084
k141_491379	0.8152	0.1408	0.0440
k141_351111	0.4323	0.3084	0.2593
k141_140628	0.8727	0.0964	0.0309
k141_421303	0.4145	0.4579	0.1276
k141_491380	0.7565	0.1862	0.0573
k141_351113	0.8068	0.0964	0.0967
k141_281045	0.9664	0.0233	0.0103
k141_70562	0.3962	0.5395	0.0643
k141_351117	0.3744	0.4070	0.2185
k141_281046	0.7335	0.1325	0.1340
k141_421306	0.7634	0.1310	0.1055
k141_373	0.2514	0.3437	0.4050
k141_70567	0.2408	0.3791	0.3801
k141_375	0.4742	0.3033	0.2225
k141_70569	0.5919	0.2641	0.1440
k141_281054	0.6970	0.1450	0.1580
k141_491396	0.6400	0.1950	0.1649
k141_421314	0.9235	0.0514	0.0251
k141_70572	0.7317	0.1465	0.1218
k141_351125	0.9815	0.0134	0.0051
k141_281058	0.7383	0.1286	0.1331
k141_70573	0.9444	0.0395	0.0161
k141_281059	0.1806	0.3686	0.4509
k141_70574	0.4579	0.2590	0.2831
k141_421316	0.7100	0.2135	0.0765
k141_377	0.1532	0.6618	0.1850
k141_491404	0.0147	0.0175	0.9678
k141_70579	0.9744	0.0183	0.0074
k141_421325	0.0845	0.2589	0.6566
k141_379	0.0832	0.1263	0.7904
k141_140633	0.9814	0.0133	0.0053
k141_281068	0.8328	0.1117	0.0555
k141_70581	0.5060	0.2921	0.2019
k141_421330	0.9386	0.0459	0.0155
k141_70582	0.8447	0.0941	0.0612
k141_70583	0.0128	0.0244	0.9628
k141_140634	0.0236	0.0458	0.9306
k141_380	0.6254	0.2262	0.1484
k141_421336	0.1649	0.2597	0.5754
k141_491417	0.0106	0.0201	0.9693
k141_351132	0.9408	0.0442	0.0150
k141_421339	0.8083	0.0977	0.0940
k141_351133	0.9279	0.0528	0.0193
k141_385	0.5426	0.3780	0.0794
k141_140637	0.4160	0.4444	0.1396
k141_281070	0.8911	0.0845	0.0244
k141_140638	0.6735	0.1807	0.1458
k141_281071	0.0551	0.0346	0.9103
k141_491420	0.8331	0.1385	0.0284
k141_351135	0.0387	0.0472	0.9140
k141_281072	0.5865	0.2763	0.1372
k141_140640	0.5690	0.3420	0.0890
k141_70590	0.8403	0.1265	0.0332
k141_281073	0.4564	0.3062	0.2374
k141_491423	0.4668	0.2611	0.2721
k141_491424	0.1491	0.2513	0.5996
k141_351139	0.1417	0.1148	0.7435
k141_281079	0.4475	0.3404	0.2121
k141_140641	0.3657	0.4930	0.1413
k141_351140	0.4999	0.2095	0.2906
k141_70597	0.0123	0.0267	0.9610
k141_491429	0.2713	0.1685	0.5601
k141_351142	0.7695	0.1041	0.1265
k141_421351	0.9411	0.0422	0.0167
k141_140643	0.7513	0.1671	0.0816
k141_281083	0.8847	0.0857	0.0296
k141_140644	0.8025	0.1442	0.0533
k141_491431	0.8135	0.1268	0.0597
k141_421354	0.6720	0.2104	0.1177
k141_140645	0.7423	0.1668	0.0910
k141_351147	0.9540	0.0348	0.0112
k141_421355	0.3706	0.4021	0.2273
k141_351150	0.7735	0.1691	0.0574
k141_421356	0.9325	0.0493	0.0182
k141_491437	0.7274	0.1525	0.1202
k141_140651	0.5830	0.1981	0.2189
k141_421357	0.4240	0.3697	0.2063
k141_281085	0.9474	0.0377	0.0149
k141_70598	0.8973	0.0777	0.0250
k141_351151	0.9325	0.0489	0.0186
k141_421361	0.6404	0.2416	0.1179
k141_210784	0.9628	0.0259	0.0113
k141_281091	0.5561	0.2337	0.2102
k141_421364	0.9653	0.0269	0.0078
k141_281094	0.3380	0.4754	0.1865
k141_210785	0.9345	0.0412	0.0243
k141_70599	0.9558	0.0328	0.0114
k141_421369	0.5945	0.2161	0.1894
k141_140657	0.4477	0.4327	0.1196
k141_491446	0.8325	0.1093	0.0581
k141_421371	0.1412	0.4942	0.3646
k141_210788	0.9827	0.0128	0.0046
k141_491447	0.0116	0.0288	0.9595
k141_281095	0.9115	0.0667	0.0218
k141_70601	0.1147	0.7377	0.1477
k141_387	0.9732	0.0186	0.0082
k141_388	0.0405	0.1655	0.7940
k141_421375	0.7880	0.1448	0.0672
k141_140658	0.9579	0.0298	0.0123
k141_491449	0.9281	0.0533	0.0185
k141_491450	0.6522	0.1950	0.1528
k141_140660	0.8259	0.0831	0.0911
k141_394	0.9497	0.0362	0.0141
k141_140661	0.8862	0.0801	0.0337
k141_70604	0.8041	0.0785	0.1174
k141_395	0.7666	0.1135	0.1199
k141_421377	0.9630	0.0266	0.0104
k141_351156	0.9555	0.0310	0.0135
k141_281101	0.8249	0.1085	0.0666
k141_421379	0.9516	0.0315	0.0168
k141_491455	0.9337	0.0488	0.0175
k141_140662	0.3126	0.5452	0.1422
k141_421380	0.2635	0.4724	0.2641
k141_210794	0.9054	0.0720	0.0226
k141_351157	0.9212	0.0596	0.0192
k141_397	0.1499	0.7164	0.1337
k141_421381	0.9814	0.0135	0.0051
k141_491457	0.7676	0.1156	0.1168
k141_210795	0.7653	0.1637	0.0711
k141_401	0.2452	0.1942	0.5606
k141_140666	0.8985	0.0735	0.0280
k141_70614	0.9695	0.0214	0.0091
k141_421383	0.1712	0.1234	0.7054
k141_403	0.0321	0.0661	0.9019
k141_281105	0.9453	0.0420	0.0127
k141_351166	0.4961	0.4420	0.0619
k141_210800	0.1545	0.1881	0.6574
k141_491462	0.0502	0.2162	0.7335
k141_140668	0.9187	0.0587	0.0227
k141_351167	0.6684	0.1005	0.2311
k141_421386	0.0832	0.0785	0.8383
k141_210802	0.9313	0.0470	0.0217
k141_351170	0.4663	0.2312	0.3025
k141_140671	0.6415	0.1858	0.1727
k141_281111	0.1556	0.1231	0.7213
k141_351173	0.3822	0.4045	0.2133
k141_411	0.7542	0.1999	0.0459
k141_421389	0.5585	0.2976	0.1439
k141_140674	0.5608	0.1234	0.3158
k141_421390	0.9271	0.0559	0.0170
k141_210805	0.5571	0.0961	0.3467
k141_413	0.8448	0.1194	0.0357
k141_491463	0.6365	0.1457	0.2178
k141_421393	0.9766	0.0177	0.0057
k141_210807	0.1575	0.4082	0.4343
k141_210809	0.7189	0.1463	0.1348
k141_421396	0.8911	0.0737	0.0352
k141_281122	0.9363	0.0446	0.0192
k141_140684	0.2752	0.6099	0.1148
k141_491473	0.7548	0.0889	0.1563
k141_70620	0.3242	0.5681	0.1077
k141_415	0.9724	0.0194	0.0082
k141_140688	0.1628	0.0408	0.7964
k141_281126	0.3304	0.3798	0.2898
k141_140690	0.5819	0.2871	0.1309
k141_491476	0.9537	0.0342	0.0121
k141_70622	0.6706	0.1543	0.1752
k141_491480	0.8322	0.0939	0.0740
k141_70628	0.7163	0.1794	0.1044
k141_491482	0.6145	0.2144	0.1712
k141_140693	0.3683	0.2185	0.4131
k141_70631	0.9641	0.0253	0.0106
k141_491483	0.6712	0.1955	0.1333
k141_421398	0.8978	0.0679	0.0343
k141_140700	0.2564	0.1199	0.6236
k141_140701	0.6136	0.2391	0.1473
k141_140704	0.8898	0.0760	0.0341
k141_491489	0.9355	0.0527	0.0117
k141_421402	0.5033	0.3039	0.1928
k141_140705	0.5114	0.2709	0.2177
k141_140710	0.6180	0.2799	0.1020
k141_491493	0.9404	0.0398	0.0198
k141_140713	0.7925	0.1277	0.0798
k141_491494	0.1608	0.7264	0.1128
k141_491497	0.1587	0.0382	0.8031
k141_140715	0.9662	0.0237	0.0100
k141_281127	0.9395	0.0434	0.0171
k141_421415	0.8126	0.1207	0.0666
k141_140716	0.5838	0.2791	0.1371
k141_70632	0.9763	0.0168	0.0069
k141_351176	0.9536	0.0309	0.0155
k141_421419	0.1449	0.5919	0.2632
k141_351179	0.9554	0.0330	0.0116
k141_491502	0.9484	0.0373	0.0143
k141_351183	0.1838	0.1995	0.6167
k141_421422	0.1123	0.4610	0.4268
k141_491506	0.6781	0.1967	0.1251
k141_281140	0.4718	0.2979	0.2303
k141_351187	0.3719	0.4830	0.1451
k141_70633	0.9645	0.0257	0.0098
k141_281144	0.1768	0.6606	0.1626
k141_421432	0.8030	0.1433	0.0537
k141_491507	0.6611	0.2750	0.0639
k141_420	0.9691	0.0219	0.0091
k141_281147	0.5147	0.3444	0.1409
k141_421436	0.2347	0.5006	0.2647
k141_351194	0.9544	0.0346	0.0110
k141_423	0.5158	0.3148	0.1694
k141_491511	0.6856	0.1784	0.1359
k141_491512	0.5609	0.2199	0.2192
k141_351196	0.0746	0.1684	0.7571
k141_424	0.0279	0.3452	0.6269
k141_351198	0.6000	0.1577	0.2423
k141_281148	0.9548	0.0355	0.0097
k141_421437	0.8438	0.1380	0.0182
k141_491513	0.6848	0.1784	0.1368
k141_351199	0.6487	0.2183	0.1330
k141_281151	0.7179	0.2393	0.0428
k141_430	0.4481	0.3679	0.1841
k141_432	0.9563	0.0313	0.0124
k141_281153	0.9528	0.0326	0.0146
k141_491520	0.6862	0.1573	0.1565
k141_281157	0.0253	0.0303	0.9443
k141_491523	0.0228	0.0646	0.9127
k141_421449	0.9594	0.0301	0.0106
k141_442	0.5316	0.2109	0.2575
k141_351213	0.7090	0.1456	0.1455
k141_281158	0.9820	0.0131	0.0050
k141_351215	0.4155	0.2190	0.3654
k141_421456	0.9103	0.0682	0.0215
k141_351217	0.8246	0.1458	0.0296
k141_491530	0.8223	0.1367	0.0410
k141_281163	0.0989	0.2833	0.6179
k141_444	0.9587	0.0257	0.0156
k141_421457	0.9628	0.0270	0.0102
k141_281165	0.9293	0.0557	0.0150
k141_421459	0.7612	0.1337	0.1051
k141_281166	0.6144	0.2622	0.1234
k141_351225	0.9364	0.0470	0.0166
k141_140719	0.4990	0.2975	0.2035
k141_421461	0.2470	0.4660	0.2870
k141_351229	0.8392	0.1280	0.0328
k141_281171	0.1259	0.2368	0.6374
k141_454	0.7159	0.1682	0.1159
k141_140722	0.4329	0.3613	0.2058
k141_491537	0.9748	0.0178	0.0073
k141_351233	0.3683	0.4890	0.1427
k141_491539	0.4914	0.3444	0.1643
k141_281172	0.8190	0.1081	0.0729
k141_351236	0.2039	0.1935	0.6026
k141_421465	0.9571	0.0300	0.0129
k141_140730	0.7308	0.1341	0.1351
k141_421466	0.0667	0.1577	0.7755
k141_281174	0.1443	0.1468	0.7089
k141_421467	0.9375	0.0439	0.0186
k141_460	0.7827	0.1558	0.0614
k141_351237	0.8611	0.1092	0.0297
k141_210810	0.9069	0.0684	0.0248
k141_70641	0.8734	0.0873	0.0393
k141_462	0.8246	0.1293	0.0460
k141_421469	0.8526	0.1143	0.0331
k141_210812	0.9277	0.0570	0.0153
k141_491541	0.7731	0.1785	0.0484
k141_463	0.6276	0.1911	0.1813
k141_281180	0.5142	0.2565	0.2293
k141_351240	0.9472	0.0415	0.0113
k141_140738	0.8389	0.0931	0.0680
k141_210814	0.0913	0.0302	0.8786
k141_70648	0.4750	0.3238	0.2012
k141_464	0.4930	0.3040	0.2029
k141_210816	0.9468	0.0364	0.0168
k141_70651	0.1104	0.1075	0.7821
k141_281186	0.0295	0.0351	0.9354
k141_70652	0.5972	0.2230	0.1798
k141_140744	0.3584	0.2863	0.3553
k141_351245	0.9703	0.0216	0.0081
k141_210818	0.9646	0.0247	0.0108
k141_421481	0.9614	0.0281	0.0104
k141_351246	0.9378	0.0438	0.0183
k141_421482	0.9222	0.0570	0.0208
k141_70654	0.2185	0.6900	0.0914
k141_210821	0.0869	0.0330	0.8802
k141_281193	0.2564	0.5779	0.1656
k141_351249	0.2579	0.3796	0.3625
k141_491542	0.5795	0.1800	0.2405
k141_468	0.9002	0.0794	0.0204
k141_210822	0.6996	0.2597	0.0407
k141_140745	0.6803	0.1842	0.1355
k141_351251	0.7024	0.2010	0.0966
k141_70657	0.7083	0.1291	0.1626
k141_140746	0.8844	0.0933	0.0223
k141_421485	0.7571	0.1198	0.1231
k141_351253	0.8160	0.1213	0.0627
k141_281200	0.1919	0.1308	0.6773
k141_491546	0.9074	0.0523	0.0403
k141_470	0.6723	0.2279	0.0997
k141_351255	0.2336	0.2029	0.5635
k141_421489	0.0719	0.0744	0.8537
